,,,,Leaf 1,,,Leaf 2,,,Leaf 3,,,Leaf 4,,,Leaf 5,,,Leaf 6,,,Leaf 7,,,Leaf 8,,,Leaf 9,,,Leaf 10,,,Leaf 11,,,Leaf 12,,,Leaf 13,,,Leaf 14,,,Leaf 15,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-580-js56-85_2018-04-11_11-15-16_9998700,0.807499,TRUE,0.0518129,-0.370842,96.1724,105.41,-0.355186,39.6428,-143.085,-0.280822,36.6603,66.9627,-0.19863,34.2276,95.4095,-0.19863,29.5902,-141.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-580-js56-85_2018-04-13_11-16-19_10111700,0.798758,FALSE,0.0426507,-0.435421,28.8634,15.4221,-0.425636,5.20613,22.879,-0.361057,39.1297,127.518,-0.31409,26.3139,142.132,-0.286693,41.8285,7.47585,-0.200587,41.9644,16.2625,-0.200587,17.5083,141.995,-0.186888,34.5654,152.639,-0.186888,21.9754,164.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-580-js56-85_2018-04-16_11-16-51_10298700,0.83801,TRUE,0.102735,-0.451076,44.896,47.1228,-0.374755,33.8442,27.2012,-0.364971,42.1297,143.204,-0.286693,46.3451,36.0242,-0.253425,41.856,-169.854,-0.210372,45.3517,40.9003,-0.120352,40.6433,156.786,-0.120352,15.0989,20.0209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-581-js86-123_2018-04-11_11-17-30_9998800,0.879409,TRUE,0.089977,-0.349315,60.8921,-171.812,-0.325832,49.6546,18.4568,-0.292564,49.0545,148.736,-0.255382,48.2647,25.0168,-0.188845,33.9759,119.377,-0.0733855,43.9599,35.2196,-0.0225049,31.9982,162.854,-0.0225049,11.2605,-75.0363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-581-js86-123_2018-04-13_11-18-33_10111800,0.888039,TRUE,0.136328,-0.398239,169.029,-165.886,-0.351272,57.1608,-138.33,-0.331703,47.7557,40.6512,-0.292564,45.4313,-162.278,-0.261252,51.0997,63.6634,-0.200587,31.0154,174.968,-0.163405,46.1215,64.3646,0.0401174,34.7981,177.382,0.0401174,14.682,29.3286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-581-js86-123_2018-04-16_11-19-05_10298800,0.846999,TRUE,0.133604,-0.376712,171.629,144.246,-0.374755,59.7705,-80.0526,-0.33953,44.275,116.197,-0.294521,57.9465,-74.2066,-0.271037,56.2219,147.145,-0.26908,53.5602,147.539,-0.26908,33.7054,103.958,-0.227984,47.2607,-76.1782,-0.139922,9.34222,-23.9014,-0.12818,33.4491,-80.7631,0.0146771,30.305,177.598,0.0146771,12.9273,-41.4045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-582-js127-186_2018-04-11_11-19-45_9998900,0.860897,TRUE,0.0616981,-0.376712,41.5561,-19.5732,-0.361057,34.2604,179.57,-0.353229,33.6059,-17.8431,-0.274951,25.2481,-40.0683,-0.26908,10.8643,-12.9923,-0.26908,12.7339,-19.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-582-js127-186_2018-04-13_11-20-47_10111900,0.850879,TRUE,0.0263281,-0.376712,43.2098,19.2587,-0.366928,33.6779,-126.655,-0.323875,38.0354,21.6433,-0.28865,28.806,-5.10799,-0.229941,27.2447,-167.006,-0.141879,25.0477,2.19373,-0.141879,19.7429,169.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-582-js127-186_2018-04-16_11-21-21_10298900,0.84002,TRUE,0.0952493,-0.386497,45.8422,46.0391,-0.368885,34.0893,-80.2972,-0.319961,39.6303,47.4996,-0.28865,30.7452,19.7242,-0.231898,27.5582,-140.368,-0.182975,30.2655,49.5496,-0.104697,33.3177,-139.971,-0.10274,34.7599,-22.1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-583-js55-84_2018-04-11_11-21-58_9999000,0.865776,TRUE,0.0506165,-0.361057,106.479,-0.186896,-0.327789,68.2579,-172.074,-0.296477,65.7918,-5.17514,-0.274951,55.1315,-160.196,-0.204501,47.3298,-2.55769,-0.136008,45.2551,174.407,-0.134051,21.3583,30.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-583-js55-84_2018-04-13_11-23-01_10112000,0.867059,FALSE,0.0512182,-0.45499,61.2773,21.5224,-0.453033,13.5816,79.93,-0.327789,67.2553,178.367,-0.300391,89.278,7.72982,-0.272994,62.0998,-143.957,-0.249511,59.0079,8.46744,-0.188845,37.3928,-166.04,-0.110568,34.3562,71.1556,-0.108611,22.5628,-175.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-583-js55-84_2018-04-16_11-23-35_10299000,0.85052,TRUE,0.72106,-0.394325,66.9835,175.169,-0.392368,6.28004,140.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-584-js176-257_2018-04-11_11-24-26_9999100,0.84583,TRUE,0.048333,-0.433464,57.4601,-141.334,-0.411937,38.8058,44.6687,-0.382583,46.1426,-121.691,-0.349315,45.4874,27.0803,-0.276908,35.434,34.4264,-0.245597,32.2512,-123.557,-0.139922,21.2614,64.3128,-0.139922,6.24789,-126.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-584-js176-257_2018-04-13_11-25-14_10112100,0.860404,TRUE,0.0680725,-0.419765,39.1078,-129.83,-0.386497,47.4158,66.2844,-0.347358,43.4643,-152.206,-0.286693,36.5085,-142.696,-0.251468,37.8364,63.2313,-0.184932,25.0624,90.5033,-0.184932,17.8333,-138.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-584-js176-257_2018-04-16_11-25-49_10299100,0.861066,TRUE,0.0392366,-0.40411,47.2119,163.684,-0.400196,15.0937,108.021,-0.386497,47.982,-10.308,-0.345401,41.5402,143.888,-0.345401,17.6295,114.593,-0.294521,37.3649,152.585,-0.26908,38.3242,-8.16094,-0.231898,37.4316,178.457,-0.157534,33.627,10.0348,-0.116438,37.4637,158.043,-0.114481,22.884,71.5744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-585-js249-400_2018-04-11_11-26-39_9999200,0.847085,TRUE,0.0828877,-0.456947,82.2118,-50.6163,-0.447162,45.8067,174.071,-0.408023,46.255,-5.56216,-0.382583,54.8634,169.772,-0.349315,50.3647,1.53978,-0.286693,39.0424,169.605,-0.237769,31.0634,-15.4303,-0.15362,33.131,-167.404,-0.151663,34.0248,-57.3508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-585-js249-400_2018-04-13_11-27-28_10112200,0.879906,TRUE,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-585-js249-400_2018-04-16_11-28-04_10299200,0.896034,TRUE,0.0869026,-0.435421,23.198,-178.794,-0.433464,47.8431,-167.502,-0.413894,51.9846,20.9734,-0.406067,16.529,83.8449,-0.382583,59.9154,179.315,-0.345401,49.5746,19.1312,-0.282779,47.2152,-179.606,-0.267123,40.6901,10.7577,-0.241683,40.8822,-179.073,-0.0753425,50.4933,-140.284,-0.0714286,31.3377,-15.8476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-586-js252-405_2018-04-11_11-28-52_9999300,0.883858,FALSE,0.0892934,-0.380626,69.0647,6.03437,-0.343444,55.7495,-172.934,-0.31409,55.0372,-1.80663,-0.296477,42.3775,-178.212,-0.245597,42.4795,16.0287,-0.161448,14.1303,-113.917,-0.157534,37.3542,145.788,-0.055773,42.1254,66.2282,-0.055773,36.5213,153.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-586-js252-405_2018-04-13_11-29-43_10112300,0.87273,FALSE,0.109134,-0.38454,71.6032,-7.29782,-0.345401,60.2649,178.554,-0.329746,28.3411,-69.5508,-0.319961,54.7217,-15.4167,-0.300391,46.525,-176.845,-0.265166,46.2937,-0.232114,-0.200587,22.9132,-126.373,-0.19863,41.4999,157.311,-0.139922,19.3491,-159.623,-0.132094,33.8851,38.9633,-0.0322896,41.2612,57.2769,-0.0303327,51.1771,115.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-586-js252-405_2018-04-16_11-30-18_10299300,0.778682,FALSE,0.139329,-0.345401,49.0105,-148.79,-0.319961,81.7211,33.9979,-0.306262,38.0133,-111.336,-0.284736,18.3594,-54.3342,-0.26908,77.7476,36.0731,-0.231898,35.3031,-135.755,-0.214286,56.9438,44.342,-0.212329,51.0523,49.4667,-0.179061,39.1296,-38.1207,-0.0968689,37.1598,68.6306,-0.0401174,17.1171,28.8698,0.136008,117.174,37.8761,0.137965,117.399,41.1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-587-js104-1-150_2018-04-11_11-31-07_9999400,0.710466,TRUE,0.1455,-0.347358,84.0626,-27.6524,-0.31409,113.735,-149.337,-0.284736,90.3179,-26.0603,-0.249511,82.1651,-146.446,-0.216243,77.8277,-12.7131,-0.175147,57.3563,-152.024,-0.124266,53.9811,-17.8492,-0.055773,57.0924,-153.365,-0.055773,27.0459,71.7999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-587-js104-1-150_2018-04-13_11-31-57_10112400,0.59094,TRUE,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-587-js104-1-150_2018-04-16_11-32-32_10299400,0.522355,FALSE,0.24881,-0.351272,79.3313,29.8068,-0.308219,112.675,25.0825,-0.208415,59.7738,45.5593,-0.196673,90.277,-81.1237,-0.179061,66.2104,-78.2841,-0.114481,33.2294,-82.7171,-0.104697,59.8621,67.1682,-0.0146771,36.2841,73.4745,0.0440313,33.1603,-152.135,0.0459883,40.046,140.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-588-js168-240_2018-04-11_11-33-20_9999500,0.81687,FALSE,0.154809,-0.423679,73.1537,44.5056,-0.423679,35.5091,89.2793,-0.363014,73.335,23.4289,-0.33953,75.6625,-175.741,-0.333659,73.0723,166.845,-0.333659,62.4437,157.181,-0.325832,78.7422,14.8702,-0.298434,63.1528,-175.369,-0.263209,58.1827,11.4616,-0.200587,33.4139,68.8321,-0.14775,66.6289,2.2871,-0.145793,11.7755,-1.83922,-0.0949119,77.4885,137.824,-0.0949119,51.3851,-174.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-588-js168-240_2018-04-13_11-34-15_10112500,0.815672,FALSE,0.133389,-0.366928,66.7072,19.7062,-0.351272,93.4106,140.419,-0.329746,54.2112,17.4904,-0.304305,91.1289,176.133,-0.284736,114.466,172.196,-0.284736,100.062,150.983,-0.274951,44.101,16.8734,-0.247554,67.4092,160.781,-0.126223,36.5286,-68.3165,-0.124266,81.9056,-162.647,0.05773,66.8361,2.10288,0.05773,62.0217,13.1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-588-js168-240_2018-04-16_11-34-46_10299500,0.727447,FALSE,0.390282,-0.349315,108.897,129.202,-0.345401,105.879,179.699,-0.310176,56.5632,32.1123,-0.278865,109.219,145.763,-0.278865,120.499,169.231,-0.271037,102.363,177.889,-0.271037,53.0924,3.26549,-0.2182,105.768,122.44,-0.216243,104.782,172.356,-0.169276,91.4459,151.504,-0.167319,18.0175,147.261,-0.0636008,16.945,155.608,0.0107632,57.3829,-53.1561,0.0107632,62.8927,-5.38652,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-589-js49-3-78_2018-04-11_11-35-34_9999600,0.842133,TRUE,0.0989565,-0.390411,77.1628,-62.4591,-0.361057,86.7373,-145.191,-0.341487,118.081,-20.4225,-0.310176,110.221,-169.171,-0.284736,111.157,-12.5479,-0.247554,59.5055,-172.17,-0.208415,60.9194,-13.436,-0.177104,9.5573,57.3502,-0.112524,42.7099,169.581,-0.112524,47.2595,28.5163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-589-js49-3-78_2018-04-13_11-36-29_10112600,0.830697,TRUE,0.11039,-0.396282,78.8032,43.6814,-0.366928,88.278,-16.2534,-0.341487,73.3125,100.7,-0.312133,123.002,-46.1174,-0.286693,110.842,115.091,-0.259295,64.7729,-44.1482,-0.22407,66.4215,111.708,-0.165362,45.7728,-47.6676,-0.0988258,67.7916,156.587,-0.0988258,34.0258,-75.6787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-589-js49-3-78_2018-04-16_11-37-04_10299600,0.848521,FALSE,0.115061,-0.386497,80.3121,-59.389,-0.38454,86.7502,-93.6333,-0.343444,69.5527,23.8054,-0.329746,45.417,110.103,-0.312133,120.313,-120.682,-0.28865,110.491,36.5988,-0.263209,85.792,-119.262,-0.231898,71.0405,38.6902,-0.190802,62.3691,-122.752,-0.130137,62.8623,58.9672,-0.0851272,61.6839,-160.475,-0.0831703,35.0434,94.7297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-590-js225-357_2018-04-11_11-37-47_9999700,0.773748,TRUE,0.0497003,-0.408023,46.4995,33.5426,-0.368885,60.0545,175.14,-0.33953,47.8243,-2.29687,-0.306262,51.3735,161.79,-0.26908,44.5712,5.2827,-0.177104,52.3253,-177.555,-0.136008,35.2461,161.734,-0.134051,31.1737,-109.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-590-js225-357_2018-04-13_11-38-43_10112700,0.772818,TRUE,0.0767463,-0.417808,42.7154,87.4533,-0.38454,51.1866,-144.544,-0.33953,48.9172,44.5985,-0.31409,72.6131,-145.654,-0.26908,48.7184,43.7031,-0.220157,50.0847,-142.514,-0.124266,45.5075,-124.039,-0.124266,36.7815,-54.5292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-590-js225-357_2018-04-16_11-39-19_10299700,0.746494,TRUE,0.140315,-0.45499,87.1308,89.0343,-0.40998,39.2617,173.128,-0.343444,68.3699,-3.38419,-0.312133,52.0635,159.866,-0.284736,23.2395,55.5285,-0.280822,71.1984,-10.5843,-0.229941,38.6071,158.866,-0.200587,51.1787,-59.2899,-0.100783,34.3312,-108.977,0.155577,69.7722,-161.84,0.155577,71.2582,148.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-591-js43-70_2018-04-11_11-40-03_9999800,0.739,FALSE,0.0402009,-0.376712,50.061,3.6343,-0.374755,119.386,174.273,-0.372798,20.3566,135.767,-0.351272,37.2473,-102.742,-0.349315,38.3925,151.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-591-js43-70_2018-04-13_11-40-58_10112800,0.751505,TRUE,0.0291579,-0.45499,15.096,-80.6648,-0.38454,93.1998,9.69401,-0.363014,77.1465,178.702,-0.3591,30.138,-176.209,-0.3591,59.6699,-33.9596,-0.33953,28.5658,-10.1848,-0.296477,28.797,101.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-591-js43-70_2018-04-16_11-41-34_10299800,0.706071,TRUE,0.0929498,-0.425636,80.7095,19.7039,-0.357143,61.6766,20.3093,-0.349315,31.3575,15.5049,-0.323875,90.0563,-159.625,-0.321918,68.965,-160.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-592-js131-2-190_2018-04-11_11-42-18_9999900,0.852005,FALSE,0.0568863,-0.355186,60.6729,-10.7525,-0.343444,72.2075,-179.446,-0.249511,49.174,-174.085,-0.216243,55.4074,-12.4231,-0.216243,32.6075,-9.76749,-0.177104,34.4615,19.1164,-0.177104,10.5566,168.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-592-js131-2-190_2018-04-13_11-43-13_10112900,0.871828,FALSE,0.048333,-0.355186,69.3296,-17.9654,-0.343444,64.1347,-178.75,-0.296477,33.3899,8.17089,-0.245597,51.1013,-177.573,-0.216243,64.0378,-19.7821,-0.216243,43.4401,-12.3532,-0.206458,58.2433,14.7324,-0.108611,3.73926,116.533,-0.108611,7.93828,168.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-592-js131-2-190_2018-04-16_11-43-49_10299900,0.862906,TRUE,0.0807107,-0.355186,67.4474,12.0225,-0.345401,63.4466,-154.747,-0.333659,54.5975,12.4337,-0.257339,57.4673,-152.412,-0.214286,76.5239,30.1121,-0.141879,35.0024,-178.904,-0.0890411,2.99192,-82.424,-0.0890411,26.7786,42.3741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-593-js93-3-130_2018-04-11_11-44-31_10000000,0.90252,FALSE,0.0557987,-0.368885,36.6154,173.853,-0.361057,43.191,-1.36523,-0.3591,25.408,39.4264,-0.276908,53.5392,-168.507,-0.276908,18.7465,-171.016,-0.202544,47.0108,-153.734,-0.200587,32.395,3.04748,-0.182975,62.0182,5.15973,-0.182975,46.9943,-4.36111,-0.118395,32.3708,170.145,-0.118395,12.9597,48.2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-593-js93-3-130_2018-04-13_11-45-27_10113000,0.903877,FALSE,0.0705859,-0.366928,50.4085,-2.04815,-0.364971,32.2659,-176.329,-0.278865,48.2292,-168.652,-0.227984,49.5096,-0.430056,-0.214286,33.4163,29.6602,-0.206458,45.3784,-152.224,-0.188845,42.1935,6.62988,-0.188845,63.0369,4.84276,-0.141879,17.1834,22.6346,-0.137965,5.59412,-68.9541,-0.0636008,35.007,-178.405,-0.0616438,29.6725,87.8704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-593-js93-3-130_2018-04-16_11-46-03_10300000,0.893724,FALSE,0.0748005,-0.370842,49.1706,155.958,-0.364971,33.4734,-23.7699,-0.341487,50.2228,4.19984,-0.323875,40.6525,155.844,-0.280822,50.8187,-11.6048,-0.274951,15.9144,-15.6208,-0.22407,56.9802,167.243,-0.220157,38.5609,167.492,-0.188845,48.9842,-0.112263,-0.132094,26.6045,179.645,-0.132094,23.8433,-168.785,-0.0772994,38.8513,-12.7024,-0.0127202,51.6427,-38.2622,-0.0127202,25.881,-108.909,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-594-js60-89_2018-04-11_11-46-45_10000100,0.87647,TRUE,0.0488061,-0.382583,52.1936,-57.3857,-0.357143,54.1815,170.402,-0.335616,50.0818,-20.3163,-0.319961,47.7225,175.332,-0.263209,45.7257,-7.19987,-0.241683,51.0844,173.684,-0.182975,38.5077,5.12968,-0.0772994,33.0688,129.878,-0.0753425,29.6114,44.7331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-594-js60-89_2018-04-13_11-47-41_10113100,0.888059,TRUE,0.0634123,-0.382583,52.0874,-101.188,-0.3591,46.7034,-150.154,-0.345401,34.4053,-159.332,-0.333659,48.2563,16.2661,-0.323875,60.2421,-155.986,-0.265166,48.2246,26.7355,-0.251468,58.4137,-154.255,-0.22407,60.9552,43.0579,-0.112524,37.0172,168.334,-0.0538161,33.1066,108.101,-0.0499021,28.0025,-175.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-594-js60-89_2018-04-16_11-48-18_10300100,0.831973,TRUE,0.0620077,-0.392368,55.5958,-143.81,-0.364971,45.9608,167.996,-0.337573,47.492,-2.24499,-0.321918,60.67,169.959,-0.298434,36.0331,125.181,-0.26908,51.5992,-6.35703,-0.251468,63.2119,-174.929,-0.22407,68.2197,16.1658,-0.179061,56.348,162.591,-0.112524,38.2703,63.332,-0.00880626,35.5169,125.037,-0.00880626,23.2993,30.5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-595-js142-208_2018-04-11_11-48-59_10000200,0.838371,TRUE,0.0446681,-0.425636,154.895,166.388,-0.423679,23.7424,112.26,-0.400196,43.338,-63.8828,-0.335616,36.4022,124.365,-0.327789,10.939,51.7389,-0.298434,38.9559,-96.5402,-0.200587,36.106,172.992,-0.19863,24.3709,-144.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-595-js142-208_2018-04-13_11-49-55_10113200,0.828,TRUE,0.0646089,-0.439335,11.8145,-40.297,-0.40998,38.0418,166.556,-0.361057,35.1606,-1.73591,-0.333659,39.8804,145.01,-0.24364,32.8255,36.6624,-0.241683,26.6825,84.3647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-595-js142-208_2018-04-16_11-50-31_10300200,0.82944,FALSE,0.054969,-0.437378,47.0093,-7.44442,-0.437378,62.9142,22.6807,-0.415851,35.9705,-138.039,-0.382583,44.2029,42.2479,-0.347358,32.1792,-170.569,-0.31409,36.055,55.7105,-0.22407,26.5091,147.447,-0.222113,32.9515,95.6859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-596-js36-62_2018-04-11_11-51-12_10000300,0.782716,TRUE,0.018148,-0.380626,30.8536,159.32,-0.376712,54.4813,-14.7035,-0.316047,45.9161,169.528,-0.265166,40.4396,-2.65534,-0.175147,35.0704,150.995,-0.17319,18.4628,60.4989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-596-js36-62_2018-04-13_11-52-13_10113300,0.772498,TRUE,0.0333256,-0.38454,29.8251,-170.913,-0.382583,59.398,20.3603,-0.316047,49.0818,-161.127,-0.290607,44.6718,23.0846,-0.202544,38.6318,-177.054,-0.200587,16.019,70.6438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-596-js36-62_2018-04-16_11-52-50_10300300,0.772647,TRUE,0.0325701,-0.38454,32.0772,-30.0979,-0.380626,51.3349,156.178,-0.319961,51.7199,-14.5255,-0.296477,46.0114,159.714,-0.253425,39.8438,-25.8508,-0.15362,26.3026,-174.159,-0.151663,17.1332,-85.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-597-js10-1-19_2018-04-11_11-53-27_10000400,0.887778,FALSE,0.102474,-0.394325,69.5647,178.543,-0.333659,42.1006,4.17262,-0.316047,69.9191,-173.62,-0.286693,58.7432,179.984,-0.263209,33.8806,156.223,-0.241683,25.7232,14.9927,-0.204501,39.7201,49.2378,-0.151663,33.829,45.5395,-0.151663,57.7139,13.7067,-0.151663,60.2011,13.214,-0.151663,30.4312,138.262,-0.149706,51.0216,129.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-597-js10-1-19_2018-04-13_11-54-23_10113400,0.892302,FALSE,0.0643714,-0.400196,47.318,-163.074,-0.341487,64.6175,8.46398,-0.323875,52.3842,-155.717,-0.294521,36.3858,-155.285,-0.294521,10.1165,-50.952,-0.169276,47.7346,45.5102,-0.167319,55.2655,17.2822,-0.15362,79.4192,21.7432,-0.151663,83.5239,18.6447,0.0146771,49.5902,123.277,0.016634,32.0173,144.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-597-js10-1-19_2018-04-16_11-55-05_10300400,0.883791,FALSE,0.0667661,-0.40998,68.3048,160.602,-0.406067,29.8796,134.37,-0.355186,41.7508,7.37458,-0.329746,75.0906,-176.361,-0.325832,30.8407,110.673,-0.241683,5.0186,-0.700681,-0.186888,54.1249,2.63965,-0.186888,43.2004,23.1229,-0.17319,61.5333,138.612,-0.17319,65.9991,-172.533,-0.151663,35.65,15.1231,-0.12818,12.008,66.0534,-0.112524,51.9372,102.848,-0.112524,27.5602,-135.673,-0.00097847,36.4617,82.8328,0.00097847,58.0546,37.2337,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-598-js123-181_2018-04-11_11-55-42_10000500,0.865178,TRUE,0.0631703,-0.370842,61.3041,-160.493,-0.347358,41.9446,-168.904,-0.33953,60.5953,21.7211,-0.319961,32.1057,32.8726,-0.286693,44.3417,-161.682,-0.22407,37.5604,4.17154,-0.15362,37.8408,-108.486,-0.151663,24.8139,6.19672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-598-js123-181_2018-04-13_11-56-37_10113500,0.878254,FALSE,0.0392367,-0.374755,57.9825,-163.607,-0.347358,42.8077,-177.173,-0.337573,91.7776,17.9963,-0.337573,39.2486,27.6011,-0.318004,42.6341,17.5873,-0.284736,44.9654,-166.035,-0.259295,42.7292,27.1837,-0.192759,39.4247,-122.384,-0.171233,50.2724,-26.5003,-0.171233,9.92567,-179.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-598-js123-181_2018-04-16_11-57-19_10300500,0.886029,TRUE,0.0706672,-0.370842,92.234,-153.255,-0.361057,28.8516,8.15381,-0.355186,48.9185,177.343,-0.343444,92.8445,19.2327,-0.341487,44.2748,32.4345,-0.323875,54.9531,19.8784,-0.282779,46.9635,32.049,-0.261252,56.0651,179.968,-0.249511,54.3231,-151.633,-0.194716,56.502,-12.2816,-0.15362,11.9756,14.3769,-0.15362,30.734,-113.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-599-js177-258_2018-04-11_11-57-57_10000600,0.820348,TRUE,0.026328,-0.425636,56.3992,-136.086,-0.388454,66.0103,16.3359,-0.347358,40.4503,177.855,-0.280822,36.1535,9.30477,-0.280822,33.1563,165.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-599-js177-258_2018-04-13_11-58-51_10113600,0.835642,TRUE,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
