plant_name,JS_ID,plant_num,PI_num,img_date,voxel_len,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14
4-9-18_Schnable_49-315-JS81-2-113_2018-04-16_01-23-33_10272200,JS81,315,PI_534070,2018-04-16,4cm,27.2767,29.9764,36.3056,23.9439,21.6265,15.5291,11.4952,,,,,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-11_01-25-48_9972300,JS180,316,PI_655975,2018-04-11,4cm,31.3044,29.915,41.03,30.3303,43.1031,64.6522,28.2724,52.2245,40.622,48.4702,,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-13_01-25-44_10085300,JS180,316,PI_655975,2018-04-13,4cm,38.1218,38.9362,25.151,37.9751,34.6426,42.8726,43.7132,33.099,81.5527,22.5517,53.4641,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-16_01-25-47_10272300,JS180,316,PI_655975,2018-04-16,4cm,44.0816,47.6346,23.3837,45.371,31.0947,38.8996,28.0805,57.8901,42.548,27.7139,42.379,20.5801,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-11_01-28-03_9972400,JS221,317,PI_656051,2018-04-11,4cm,49.6688,43.7205,17.5469,118.646,21.8321,24.1998,53.3292,32.635,25.6533,,,,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-13_01-27-58_10085400,JS221,317,PI_656051,2018-04-13,4cm,52.0184,31.8201,23.2745,16.6271,27.59,25.4292,33.1532,32.4545,31.8779,14.8677,,,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-16_01-28-01_10272400,JS221,317,PI_656051,2018-04-16,4cm,29.9281,44.9176,29.9865,17.7013,24.96,15.7316,16.9989,40.3527,29.4431,22.6371,15.4039,,,,
4-9-18_Schnable_49-318-JS222-350_2018-04-11_01-30-16_9972500,JS222,318,PI_656053,2018-04-11,4cm,80.7287,20.9324,26.0134,21.5291,23.0181,17.0126,17.1418,35.1836,41.778,32.5184,,,,,
4-9-18_Schnable_49-318-JS222-350_2018-04-13_01-30-16_10085500,JS222,318,PI_656053,2018-04-13,4cm,14.753,72.9214,12.4318,30.1665,27.9827,9.18295,13.4797,13.2847,17.4569,16.2608,29.5473,27.2047,23.2514,,
4-9-18_Schnable_49-318-JS222-350_2018-04-16_01-30-14_10272500,JS222,318,PI_656053,2018-04-16,4cm,62.367,20.5468,26.2045,27.6088,21.2512,36.8146,21.2333,44.19,49.1127,22.7982,33.8093,40.5509,,,
4-9-18_Schnable_49-319-JS117-172_2018-04-11_01-32-29_9972600,JS117,319,PI_576345,2018-04-11,4cm,21.6921,20.5296,23.2572,14.2729,25.1187,19.0869,27.3327,31.9138,12.6223,,,,,,
4-9-18_Schnable_49-319-JS117-172_2018-04-13_01-32-24_10085600,JS117,319,PI_576345,2018-04-13,4cm,22.6289,21.4617,24.2419,19.224,10.2531,29.3771,12.5204,19.8785,37.5839,24.6914,,,,,
4-9-18_Schnable_49-319-JS117-172_2018-04-16_01-32-28_10272600,JS117,319,PI_576345,2018-04-16,4cm,19.1508,21.3692,20.9065,21.8724,17.8525,19.7584,17.8341,20.0923,2.53652,39.9158,16.4774,31.1512,26.9352,,
4-9-18_Schnable_49-320-JS277-103_2018-04-11_01-34-42_9972700,JS277,320,PI_533998,2018-04-11,4cm,37.988,38.7698,39.9429,21.3542,24.7909,26.2644,,,,,,,,,
4-9-18_Schnable_49-320-JS277-103_2018-04-13_01-34-40_10085700,JS277,320,PI_533998,2018-04-13,4cm,15.4694,41.3039,45.544,32.0772,13.3501,24.7647,,,,,,,,,
4-9-18_Schnable_49-320-JS277-103_2018-04-16_01-34-41_10272700,JS277,320,PI_533998,2018-04-16,4cm,16.3566,44.8968,48.2327,39.2705,22.4077,18.0691,15.3598,,,,,,,,
4-9-18_Schnable_49-321-JS248-396_2018-04-11_01-36-56_9972800,JS248,321,PI_656097,2018-04-11,4cm,18.1819,24.6137,25.6241,35.4588,27.3544,34.2838,8.56983,,,,,,,,
4-9-18_Schnable_49-321-JS248-396_2018-04-13_01-36-53_10085800,JS248,321,PI_656097,2018-04-13,4cm,11.1231,34.7612,17.4815,51.7005,18.313,37.0571,62.514,11.7706,33.4593,42.6231,,,,,
4-9-18_Schnable_49-321-JS248-396_2018-04-16_01-36-55_10272800,JS248,321,PI_656097,2018-04-16,4cm,26.2318,31.528,31.7609,38.4201,36.5755,23.5207,44.8623,40.7293,41.238,25.694,33.6233,5.79765,,,
4-9-18_Schnable_49-323-JS120-175_2018-04-11_01-41-23_9973000,JS120,323,PI_576349,2018-04-11,4cm,41.7786,43.8238,30.7826,29.8166,27.3395,38.2507,36.7221,,,,,,,,
4-9-18_Schnable_49-323-JS120-175_2018-04-13_01-41-20_10086000,JS120,323,PI_576349,2018-04-13,4cm,41.6968,46.462,29.3402,32.3095,23.6689,25.6588,36.4322,25.5524,,,,,,,
4-9-18_Schnable_49-323-JS120-175_2018-04-16_01-41-24_10273000,JS120,323,PI_576349,2018-04-16,4cm,45.6975,45.3385,35.1561,39.8694,30.7382,32.2558,19.8251,36.4445,,,,,,,
4-9-18_Schnable_49-324-JS247-395_2018-04-11_01-43-36_9973100,JS247,324,PI_656096,2018-04-11,4cm,22.3504,19.1221,21.4919,15.7222,37.7833,17.3137,20.2004,,,,,,,,
4-9-18_Schnable_49-324-JS247-395_2018-04-13_01-43-33_10086100,JS247,324,PI_656096,2018-04-13,4cm,27.3011,20.1751,22.5099,15.284,22.9559,25.0714,29.3493,,,,,,,,
4-9-18_Schnable_49-324-JS247-395_2018-04-16_01-43-39_10273100,JS247,324,PI_656096,2018-04-16,4cm,22.5315,14.0563,20.0692,15.8005,11.2455,22.5797,23.39,22.6511,,,,,,,
4-9-18_Schnable_49-325-JS117-172_2018-04-11_01-45-49_9973200,JS117,325,PI_576345,2018-04-11,4cm,19.3505,14.6012,14.9688,15.4224,32.323,28.6751,8.03079,,,,,,,,
4-9-18_Schnable_49-325-JS117-172_2018-04-13_01-45-47_10086200,JS117,325,PI_576345,2018-04-13,4cm,13.5773,18.1307,12.7889,20.568,33.3501,14.3357,30.8699,16.5835,,,,,,,
4-9-18_Schnable_49-325-JS117-172_2018-04-16_01-45-57_10273200,JS117,325,PI_576345,2018-04-16,4cm,13.3248,16.6561,15.5123,27.8736,27.0755,15.5229,8.23464,,,,,,,,
4-9-18_Schnable_49-326-JS226-358_2018-04-11_01-48-02_9973300,JS226,326,PI_656059,2018-04-11,4cm,28.7016,30.8543,7.42249,30.2536,18.9151,27.1472,53.5023,41.0804,25.5453,,,,,,
4-9-18_Schnable_49-326-JS226-358_2018-04-13_01-48-00_10086300,JS226,326,PI_656059,2018-04-13,4cm,25.0913,37.0312,23.3994,26.8211,23.6993,51.9014,20.9207,35.3775,38.8545,42.7179,47.38,,,,
4-9-18_Schnable_49-326-JS226-358_2018-04-16_01-48-07_10273300,JS226,326,PI_656059,2018-04-16,4cm,9.32222,27.0042,60.8664,12.3718,42.2842,22.9177,15.0476,9.89159,39.4407,49.2178,53.8403,56.7275,71.1629,68.5706,35.268
4-9-18_Schnable_49-327-JS88-125_2018-04-11_01-50-21_9973400,JS88,327,PI_534108,2018-04-11,4cm,173.17,26.448,34.1633,29.5407,24.8289,32.1825,25.9994,19.466,34.9286,,,,,,
4-9-18_Schnable_49-327-JS88-125_2018-04-13_01-50-15_10086400,JS88,327,PI_534108,2018-04-13,4cm,28.803,31.5418,32.3796,30.6267,29.1843,31.3693,36.5808,28.8138,54.9711,,,,,,
4-9-18_Schnable_49-327-JS88-125_2018-04-16_01-50-22_10273400,JS88,327,PI_534108,2018-04-16,4cm,42.762,31.7106,41.2606,33.5599,44.2357,58.9827,24.2903,27.3329,41.636,36.5611,,,,,
4-9-18_Schnable_49-328-JS31-1-53_2018-04-11_01-52-35_9973500,JS31,328,PI_533866,2018-04-11,4cm,28.5495,25.3286,22.697,20.8704,23.5265,14.1703,,,,,,,,,
4-9-18_Schnable_49-328-JS31-1-53_2018-04-13_01-52-29_10086500,JS31,328,PI_533866,2018-04-13,4cm,29.7407,28.2819,23.2384,18.8756,22.5707,13.2991,18.4376,,,,,,,,
4-9-18_Schnable_49-328-JS31-1-53_2018-04-16_01-52-35_10273500,JS31,328,PI_533866,2018-04-16,4cm,32.6051,10.2645,24.6925,25.3905,25.5179,29.5576,15.9512,,,,,,,,
4-9-18_Schnable_49-329-JS116-171_2018-04-11_01-54-47_9973600,JS116,329,PI_576340,2018-04-11,4cm,39.8231,53.4846,55.3324,15.5852,47.504,43.3313,74.5712,43.1324,36.5509,36.538,37.0349,5.63649,,,
4-9-18_Schnable_49-329-JS116-171_2018-04-13_01-54-42_10086600,JS116,329,PI_576340,2018-04-13,4cm,67.1285,41.7267,44.6663,38.0978,41.0834,34.0331,30.4456,33.3155,42.4227,33.1694,,,,,
4-9-18_Schnable_49-329-JS116-171_2018-04-16_01-54-49_10273600,JS116,329,PI_576340,2018-04-16,4cm,31.4674,43.776,36.5777,30.4592,37.3146,66.2642,72.2255,23.7277,30.9477,39.0844,14.9514,,,,
4-9-18_Schnable_49-330-JS27-47_2018-04-11_01-57-01_9973700,JS27,330,PI_533845,2018-04-11,4cm,34.1369,17.4763,34.6016,30.1288,23.0669,30.2962,14.6329,25.1239,,,,,,,
4-9-18_Schnable_49-330-JS27-47_2018-04-13_01-56-55_10086700,JS27,330,PI_533845,2018-04-13,4cm,41.8851,29.9157,30.2577,21.0225,21.455,19.3471,10.9341,,,,,,,,
4-9-18_Schnable_49-330-JS27-47_2018-04-16_01-57-03_10273700,JS27,330,PI_533845,2018-04-16,4cm,35.4516,29.5184,27.7711,34.447,25.3144,23.2825,26.6329,25.1391,,,,,,,
4-9-18_Schnable_49-331-JS267-426_2018-04-11_01-59-14_9973800,JS267,331,PI_659695,2018-04-11,4cm,29.1277,39.5239,29.0497,32.1062,45.6311,49.8531,36.5796,,,,,,,,
4-9-18_Schnable_49-331-JS267-426_2018-04-13_01-59-09_10086800,JS267,331,PI_659695,2018-04-13,4cm,31.2192,23.2273,27.6426,14.9223,37.6728,41.9904,38.4174,,,,,,,,
4-9-18_Schnable_49-331-JS267-426_2018-04-16_01-59-17_10273800,JS267,331,PI_659695,2018-04-16,4cm,32.2834,31.1134,15.2297,32.8181,15.4817,11.8281,23.6566,46.7697,27.1233,,,,,,
4-9-18_Schnable_49-333-JS59-3-88_2018-04-11_02-03-41_9974000,JS59,333,PI_533964,2018-04-11,4cm,172.127,29.4059,25.224,22.8389,27.5855,30.6938,52.8375,18.8717,40.782,,,,,,
4-9-18_Schnable_49-333-JS59-3-88_2018-04-13_02-03-36_10087000,JS59,333,PI_533964,2018-04-13,4cm,31.3614,27.5513,20.5214,30.6235,74.8888,64.3102,46.1772,35.6301,19.0344,,,,,,
4-9-18_Schnable_49-333-JS59-3-88_2018-04-16_02-03-44_10274000,JS59,333,PI_533964,2018-04-16,4cm,32.4614,27.7607,29.7069,23.7217,31.2963,32.7743,25.2167,27.686,38.8634,12.1072,,,,,
4-9-18_Schnable_49-334-JS171-247_2018-04-11_02-05-54_9974100,JS171,334,PI_607931,2018-04-11,4cm,39.2189,20.1865,31.1219,19.2039,36.9057,24.0738,20.1881,35.2089,33.8301,,,,,,
4-9-18_Schnable_49-334-JS171-247_2018-04-13_02-05-51_10087100,JS171,334,PI_607931,2018-04-13,4cm,7.3917,47.2656,19.3502,40.6738,21.9235,38.8226,35.9162,57.9822,7.82639,73.8589,69.2353,,,,
4-9-18_Schnable_49-334-JS171-247_2018-04-16_02-05-58_10274100,JS171,334,PI_607931,2018-04-16,4cm,165.169,22.9141,14.839,42.5304,23.5842,16.1755,33.3411,27.5361,46.6593,41.5337,32.9593,30.1312,38.4382,29.5036,33.0259
4-9-18_Schnable_49-335-JS161-231_2018-04-11_02-08-08_9974200,JS161,335,PI_597964,2018-04-11,4cm,37.9564,13.7691,23.2347,31.2004,14.9109,45.1789,47.6452,35.74,24.5657,19.0791,17.6349,,,,
4-9-18_Schnable_49-335-JS161-231_2018-04-13_02-08-04_10087200,JS161,335,PI_597964,2018-04-13,4cm,47.0365,11.0973,39.1622,19.6283,31.4886,35.7873,16.2655,49.4007,49.1943,59.8571,40.1214,58.0825,62.4205,,
4-9-18_Schnable_49-335-JS161-231_2018-04-16_02-08-12_10274200,JS161,335,PI_597964,2018-04-16,4cm,28.2089,31.2481,32.9375,16.2958,56.37,40.2241,41.48,18.3259,105.709,27.3627,60.0057,10.9964,,,
4-9-18_Schnable_49-336-JS41-2-68_2018-04-11_02-10-21_9974300,JS41,336,PI_533915,2018-04-11,4cm,39.0351,79.8079,67.598,42.8052,49.6874,19.235,39.2762,12.9313,,,,,,,
4-9-18_Schnable_49-336-JS41-2-68_2018-04-13_02-10-17_10087300,JS41,336,PI_533915,2018-04-13,4cm,56.5234,66.2941,36.8918,58.4732,17.036,44.1769,,,,,,,,,
4-9-18_Schnable_49-336-JS41-2-68_2018-04-16_02-10-25_10274300,JS41,336,PI_533915,2018-04-16,4cm,41.6145,63.113,53.2734,51.8257,41.384,36.7664,47.9582,39.9539,,,,,,,
4-9-18_Schnable_49-337-JS122-179_2018-04-11_02-12-35_9974400,JS122,337,PI_576359,2018-04-11,4cm,38.2474,38.3401,26.6127,24.7891,27.9336,16.7061,20.787,,,,,,,,
4-9-18_Schnable_49-337-JS122-179_2018-04-13_02-12-31_10087400,JS122,337,PI_576359,2018-04-13,4cm,36.477,37.2219,29.0182,35.8426,28.2281,23.2549,27.4166,26.7891,,,,,,,
4-9-18_Schnable_49-337-JS122-179_2018-04-16_02-12-39_10274400,JS122,337,PI_576359,2018-04-16,4cm,37.8511,40.4869,29.6856,42.0532,40.7014,36.0823,34.527,25.8663,28.5907,11.7873,,,,,
4-9-18_Schnable_49-338-JS181-271_2018-04-11_02-14-49_9974500,JS181,338,PI_655976,2018-04-11,4cm,37.7145,31.7797,39.5071,21.9822,33.1005,27.753,35.366,,,,,,,,
4-9-18_Schnable_49-338-JS181-271_2018-04-13_02-14-45_10087500,JS181,338,PI_655976,2018-04-13,4cm,37.877,33.0242,36.1988,29.1997,35.7588,35.7508,24.675,47.0885,38.5239,48.4005,,,,,
4-9-18_Schnable_49-338-JS181-271_2018-04-16_02-14-56_10274500,JS181,338,PI_655976,2018-04-16,4cm,32.6175,37.0856,44.9955,46.1301,48.2264,56.3153,36.4833,31.9096,63.4868,32.9361,,,,,
4-9-18_Schnable_49-339-JS22-37_2018-04-11_02-17-02_9974600,JS22,339,PI_533824,2018-04-11,4cm,13.8442,33.9321,38.1755,9.00643,26.405,,,,,,,,,,
4-9-18_Schnable_49-339-JS22-37_2018-04-13_02-16-59_10087600,JS22,339,PI_533824,2018-04-13,4cm,32.9922,85.7502,58.1049,32.9146,27.5255,7.5891,,,,,,,,,
4-9-18_Schnable_49-339-JS22-37_2018-04-16_02-17-10_10274600,JS22,339,PI_533824,2018-04-16,4cm,14.8081,42.7243,42.3763,61.324,24.1016,43.9798,36.7366,23.0871,,,,,,,
4-9-18_Schnable_49-340-JS7-15_2018-04-11_02-19-16_9974700,JS7,340,PI_533757,2018-04-11,4cm,51.5161,20.7111,17.8614,31.4029,35.2519,35.8321,,,,,,,,,
4-9-18_Schnable_49-340-JS7-15_2018-04-13_02-19-13_10087700,JS7,340,PI_533757,2018-04-13,4cm,20.1674,22.3684,21.2866,32.5353,29.5549,25.0744,,,,,,,,,
4-9-18_Schnable_49-340-JS7-15_2018-04-16_02-19-27_10274700,JS7,340,PI_533757,2018-04-16,4cm,,,,,,,,,,,,,,,
4-9-18_Schnable_49-341-JS117-172_2018-04-11_02-21-30_9974800,JS117,341,PI_576345,2018-04-11,4cm,21.7224,15.9681,11.4805,12.0654,20.2472,26.3074,30.9327,15.1371,,,,,,,
4-9-18_Schnable_49-341-JS117-172_2018-04-13_02-21-28_10087800,JS117,341,PI_576345,2018-04-13,4cm,45.9062,17.8968,20.6866,19.4506,3.61243,5.76817,17.8647,13.9571,27.7447,24.8021,,,,,
4-9-18_Schnable_49-341-JS117-172_2018-04-16_02-21-40_10274800,JS117,341,PI_576345,2018-04-16,4cm,20.9632,17.3336,12.9672,16.176,22.2626,20.0666,34.473,6.84481,,,,,,,
4-9-18_Schnable_49-342-JS249-400_2018-04-11_02-23-44_9974900,JS249,342,PI_656100,2018-04-11,4cm,26.3283,32.5129,45.0377,44.2932,30.936,60.142,8.35435,27.5048,18.5362,,,,,,
4-9-18_Schnable_49-342-JS249-400_2018-04-13_02-23-42_10087900,JS249,342,PI_656100,2018-04-13,4cm,33.3116,25.2034,24.0133,27.4614,45.5489,30.9274,30.7659,25.0414,,,,,,,
4-9-18_Schnable_49-342-JS249-400_2018-04-16_02-23-54_10274900,JS249,342,PI_656100,2018-04-16,4cm,37.6898,38.9842,21.7873,36.2404,36.6018,80.9044,33.3927,50.4401,47.2653,5.0696,40.9797,19.2285,53.4754,25.2253,28.2343
4-9-18_Schnable_49-343-JS125-184_2018-04-11_02-25-57_9975000,JS125,343,PI_576375,2018-04-11,4cm,35.0529,23.0029,32.8303,20.9912,,,,,,,,,,,
4-9-18_Schnable_49-343-JS125-184_2018-04-13_02-25-56_10088000,JS125,343,PI_576375,2018-04-13,4cm,39.547,36.6405,27.8536,23.4653,25.2801,18.1382,,,,,,,,,
4-9-18_Schnable_49-343-JS125-184_2018-04-16_02-26-07_10275000,JS125,343,PI_576375,2018-04-16,4cm,38.2687,36.5691,22.5378,26.5015,24.9656,29.8866,21.5731,,,,,,,,
4-9-18_Schnable_49-344-JS148-215_2018-04-11_02-28-10_9975100,JS148,344,PI_595740,2018-04-11,4cm,21.1928,14.296,20.4312,11.5497,24.9304,11.5187,,,,,,,,,
4-9-18_Schnable_49-344-JS148-215_2018-04-13_02-28-08_10088100,JS148,344,PI_595740,2018-04-13,4cm,18.8389,18.7759,16.4265,16.4275,30.7473,19.2108,,,,,,,,,
4-9-18_Schnable_49-344-JS148-215_2018-04-16_02-28-20_10275100,JS148,344,PI_595740,2018-04-16,4cm,23.5384,19.7265,8.68102,34.5427,34.4831,48.1174,30.1943,,,,,,,,
4-9-18_Schnable_49-345-JS253-406_2018-04-11_02-30-24_9975200,JS253,345,PI_656106,2018-04-11,4cm,27.5005,31.0889,33.0565,29.5777,16.5455,35.6766,17.874,,,,,,,,
4-9-18_Schnable_49-345-JS253-406_2018-04-13_02-30-22_10088200,JS253,345,PI_656106,2018-04-13,4cm,18.1516,23.8738,29.0702,26.3039,29.1955,21.5584,18.5416,10.4855,,,,,,,
4-9-18_Schnable_49-345-JS253-406_2018-04-16_02-30-34_10275200,JS253,345,PI_656106,2018-04-16,4cm,6.23045,44.6603,29.8123,25.9741,40.8636,34.5972,26.8705,41.9038,9.94461,,,,,,
4-9-18_Schnable_49-346-JS225-357_2018-04-11_02-32-39_9975300,JS225,346,PI_656058,2018-04-11,4cm,21.1959,25.9306,19.4076,25.0389,26.2396,36.2422,,,,,,,,,
4-9-18_Schnable_49-346-JS225-357_2018-04-13_02-32-36_10088300,JS225,346,PI_656058,2018-04-13,4cm,23.1107,22.4992,18.4597,22.7114,25.3259,31.5096,14.7639,34.8795,,,,,,,
4-9-18_Schnable_49-346-JS225-357_2018-04-16_02-32-48_10275300,JS225,346,PI_656058,2018-04-16,4cm,22.2585,28.2519,18.8523,17.7188,20.6269,14.8847,28.5217,32.7854,29.1695,69.8909,40.3254,39.2907,27.7827,,
4-9-18_Schnable_49-347-js254-408_2018-04-11_02-34-52_9975400,JS254,347,PI_656108,2018-04-11,4cm,13.9297,14.9318,16.0079,23.1769,19.9531,26.0314,22.7984,16.5736,6.95398,3.38923,18.2627,27.823,,,
4-9-18_Schnable_49-347-js254-408_2018-04-13_02-34-49_10088400,JS254,347,PI_656108,2018-04-13,4cm,3.56238,32.5063,30.6014,24.3657,21.1189,43.5713,21.7455,43.6815,,,,,,,
4-9-18_Schnable_49-347-js254-408_2018-04-16_02-35-04_10275400,JS254,347,PI_656108,2018-04-16,4cm,12.1393,26.1958,45.5419,22.2354,12.8118,42.0392,16.2588,23.8804,53.9034,12.2851,1.73224,,,,
4-9-18_Schnable_49-348-js166-238_2018-04-11_02-37-05_9975500,JS166,348,PI_597971,2018-04-11,4cm,34.2075,30.7332,37.6602,33.6751,31.841,28.1754,50.8173,,,,,,,,
4-9-18_Schnable_49-348-js166-238_2018-04-13_02-37-04_10088500,JS166,348,PI_597971,2018-04-13,4cm,35.3421,28.8268,36.2058,25.8907,37.0086,38.1961,37.0205,,,,,,,,
4-9-18_Schnable_49-348-js166-238_2018-04-16_02-37-17_10275500,JS166,348,PI_597971,2018-04-16,4cm,32.784,21.5905,31.1494,42.773,30.0505,40.1161,43.9174,31.87,,,,,,,
4-9-18_Schnable_49-349-js207-323_2018-04-11_02-39-19_9975600,JS207,349,PI_656027,2018-04-11,4cm,26.8985,20.9661,32.9557,29.5978,26.4695,30.2376,,,,,,,,,
4-9-18_Schnable_49-349-js207-323_2018-04-13_02-39-18_10088600,JS207,349,PI_656027,2018-04-13,4cm,20.844,21.0243,33.3695,36.2714,44.4368,42.5536,14.0478,36.644,9.79898,,,,,,
4-9-18_Schnable_49-349-js207-323_2018-04-16_02-39-31_10275600,JS207,349,PI_656027,2018-04-16,4cm,27.7163,21.545,36.8905,50.9623,18.0951,52.491,20.8934,39.2039,45.6404,,,,,,
4-9-18_Schnable_49-351-js139-201_2018-04-11_02-43-45_9975800,JS139,351,PI_576425,2018-04-11,4cm,29.4765,26.1178,38.7422,27.3972,26.9751,32.8544,25.5426,25.9473,45.1401,4.82069,,,,,
4-9-18_Schnable_49-352-js184-274_2018-04-11_02-45-58_9975900,JS184,352,PI_655979,2018-04-11,4cm,23.5842,22.1396,22.0864,24.8249,20.8897,23.6755,24.5109,,,,,,,,
4-9-18_Schnable_49-352-js184-274_2018-04-13_02-45-57_10088900,JS184,352,PI_655979,2018-04-13,4cm,22.0525,16.9206,21.5652,32.2386,28.0847,30.4907,20.2428,11.6054,,,,,,,
4-9-18_Schnable_49-352-js184-274_2018-04-16_02-46-11_10275900,JS184,352,PI_655979,2018-04-16,4cm,21.8603,27.6016,28.0571,31.4763,24.1458,13.8425,41.8679,18.3344,,,,,,,
4-9-18_Schnable_49-353-js46-75_2018-04-11_02-48-12_9976000,JS46,353,PI_533937,2018-04-11,4cm,44.9459,48.9112,48.7277,26.6727,55.4233,29.8688,20.1523,30.8785,,,,,,,
4-9-18_Schnable_49-353-js46-75_2018-04-13_02-48-11_10089000,JS46,353,PI_533937,2018-04-13,4cm,29.8367,45.1911,27.3583,38.5722,20.7394,24.2984,14.8007,36.9103,,,,,,,
4-9-18_Schnable_49-353-js46-75_2018-04-16_02-48-25_10276000,JS46,353,PI_533937,2018-04-16,4cm,43.2894,51.3297,33.6248,45.4239,29.9178,38.0419,59.8347,63.4688,21.0767,21.2333,7.47764,,,,
4-9-18_Schnable_49-354-js200-312_2018-04-11_02-50-25_9976100,JS200,354,PI_656016,2018-04-11,4cm,24.6999,20.1146,17.7594,12.0784,25.1233,17.0385,17.1456,18.1891,13.298,,,,,,
4-9-18_Schnable_49-354-js200-312_2018-04-13_02-50-24_10089100,JS200,354,PI_656016,2018-04-13,4cm,27.0955,25.4559,23.159,20.6696,20.8223,24.4179,2.95638,30.2604,,,,,,,
4-9-18_Schnable_49-354-js200-312_2018-04-16_02-50-40_10276100,JS200,354,PI_656016,2018-04-16,4cm,21.1763,19.8828,27.3629,30.2781,17.6297,23.667,16.3141,23.4262,21.8583,28.8004,35.5753,30.3259,36.53,,
4-9-18_Schnable_49-355-js10-2-19_2018-04-11_02-52-38_9976200,JS10,355,PI_533761,2018-04-11,4cm,30.7136,27.0102,26.4144,32.0579,26.9632,35.8724,16.3086,49.0725,17.2492,,,,,,
4-9-18_Schnable_49-355-js10-2-19_2018-04-13_02-52-39_10089200,JS10,355,PI_533761,2018-04-13,4cm,36.3492,174.454,24.5028,32.9859,27.028,30.5084,25.8666,42.2684,30.2237,37.7388,71.3685,38.5831,19.9513,20.7043,
4-9-18_Schnable_49-355-js10-2-19_2018-04-16_02-52-53_10276200,JS10,355,PI_533761,2018-04-16,4cm,8.77328,47.047,44.2823,19.4468,51.1048,51.6332,29.2352,27.9508,25.0569,55.0349,,,,,
4-9-18_Schnable_49-356-js257-415_2018-04-11_02-54-51_9976300,JS257,356,PI_656114,2018-04-11,4cm,30.1144,25.205,32.7646,18.4618,25.6779,31.0544,25.8344,,,,,,,,
4-9-18_Schnable_49-356-js257-415_2018-04-13_02-54-53_10089300,JS257,356,PI_656114,2018-04-13,4cm,27.3533,19.2548,39.2862,30.8049,17.0208,13.871,33.9513,,,,,,,,
4-9-18_Schnable_49-356-js257-415_2018-04-16_02-55-06_10276300,JS257,356,PI_656114,2018-04-16,4cm,29.3271,27.8736,44.5019,41.101,29.104,31.0277,13.6062,26.8977,,,,,,,
4-9-18_Schnable_49-357-JS153-222_2018-04-11_02-57-05_9976400,JS153,357,PI_597946,2018-04-11,4cm,32.8427,30.3534,37.4432,24.1177,26.0357,20.2001,22.9909,27.7579,,,,,,,
4-9-18_Schnable_49-357-JS153-222_2018-04-13_02-57-11_10089400,JS153,357,PI_597946,2018-04-13,4cm,31.0441,27.4874,32.5695,26.5222,25.26,30.0111,15.9024,17.3636,,,,,,,
4-9-18_Schnable_49-357-JS153-222_2018-04-16_02-57-20_10276400,JS153,357,PI_597946,2018-04-16,4cm,25.038,26.1486,34.2639,24.0493,29.5656,24.6233,25.4324,38.211,3.84593,,,,,,
4-9-18_Schnable_49-358-JS154-223_2018-04-11_02-59-18_9976500,JS154,358,PI_597949,2018-04-11,4cm,43.1478,46.5997,34.9034,19.4799,2.97006,,,,,,,,,,
4-9-18_Schnable_49-358-JS154-223_2018-04-13_02-59-20_10089500,JS154,358,PI_597949,2018-04-13,4cm,37.624,53.4503,33.311,33.8988,19.8113,34.7275,,,,,,,,,
4-9-18_Schnable_49-358-JS154-223_2018-04-16_02-59-34_10276500,JS154,358,PI_597949,2018-04-16,4cm,62.1641,51.8408,38.1501,34.7164,24.4031,5.32947,,,,,,,,,
4-9-18_Schnable_49-359-js286-213_2018-04-11_03-01-33_9976600,JS286,359,PI_595720,2018-04-11,4cm,17.6429,40.0926,24.6136,6.15237,,,,,,,,,,,
4-9-18_Schnable_49-359-js286-213_2018-04-13_03-01-34_10089600,JS286,359,PI_595720,2018-04-13,4cm,31.0191,30.7322,23.9508,39.8251,,,,,,,,,,,
4-9-18_Schnable_49-359-js286-213_2018-04-16_03-01-47_10276600,JS286,359,PI_595720,2018-04-16,4cm,16.4693,34.0876,23.7102,39.3099,21.8455,14.977,,,,,,,,,
4-9-18_Schnable_49-361-js55-84_2018-04-11_03-05-59_9976800,JS55,361,PI_533956,2018-04-11,4cm,48.4116,40.7243,40.338,23.5654,33.7396,14.4293,27.039,,,,,,,,
4-9-18_Schnable_49-361-js55-84_2018-04-13_03-06-02_10089800,JS55,361,PI_533956,2018-04-13,4cm,49.8142,51.1824,32.7781,29.906,38.5807,26.6041,29.3727,9.81077,,,,,,,
4-9-18_Schnable_49-361-js55-84_2018-04-16_03-06-16_10276800,JS55,361,PI_533956,2018-04-16,4cm,86.4473,86.0764,34.0709,38.5108,27.1125,33.8599,47.927,25.3929,43.684,25.0084,30.9055,,,,
4-9-18_Schnable_49-362-js63-92_2018-04-11_03-08-13_9976900,JS63,362,PI_533972,2018-04-11,4cm,174.237,44.1938,30.2956,31.8222,21.9303,23.943,21.2263,35.3777,,,,,,,
4-9-18_Schnable_49-362-js63-92_2018-04-13_03-08-17_10089900,JS63,362,PI_533972,2018-04-13,4cm,30.1339,24.9634,43.8668,36.4797,32.2715,25.9764,45.9655,38.3361,37.5304,5.26894,50.0857,,,,
