plant_name,JS_ID,plant_num,PI_num,img_date,voxel_len,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14
4-9-18_Schnable_49-409-js67-96_2018-04-11_04-52-51_9981600,JS67,409,PI_533985,2018-04-11,12cm,-18.7324,152.251,-34.1861,147.045,-40.4462,,,,,,,,,,
4-9-18_Schnable_49-409-js67-96_2018-04-13_04-53-24_10094600,JS67,409,PI_533985,2018-04-13,12cm,8.59217,175.138,15.1295,-176.217,-8.51598,-126.783,,,,,,,,,
4-9-18_Schnable_49-409-js67-96_2018-04-16_04-53-23_10281600,JS67,409,PI_533985,2018-04-16,12cm,-27.2639,117.083,-16.4097,136.393,-25.3532,-177.413,-94.9667,,,,,,,,
4-9-18_Schnable_49-410-js209-328_2018-04-11_04-55-04_9981700,JS209,410,PI_656031,2018-04-11,12cm,-15.2468,165.397,156.18,-50.45,-75.3754,165.397,,,,,,,,,
4-9-18_Schnable_49-410-js209-328_2018-04-13_04-55-37_10094700,JS209,410,PI_656031,2018-04-13,12cm,-99.0361,-81.9609,54.5859,-79.2198,18.19,,,,,,,,,,
4-9-18_Schnable_49-410-js209-328_2018-04-16_04-55-37_10281700,JS209,410,PI_656031,2018-04-16,12cm,166.637,172.916,,,,,,,,,,,,,
4-9-18_Schnable_49-411-JS225-357_2018-04-11_04-57-23_9981800,JS225,411,PI_656058,2018-04-11,12cm,-8.24653,179.672,-15.5267,165.011,172.947,-0.309202,7.22725,,,,,,,,
4-9-18_Schnable_49-411-JS225-357_2018-04-13_04-57-52_10094800,JS225,411,PI_656058,2018-04-13,12cm,-124.578,45.5406,-138.878,49.6297,-140.733,-107.022,,,,,,,,,
4-9-18_Schnable_49-411-JS225-357_2018-04-16_04-57-53_10281800,JS225,411,PI_656058,2018-04-16,12cm,-159.417,12.2704,-174.617,-1.78559,-179.504,124.132,14.1113,177.89,-42.8406,,,,,,
4-9-18_Schnable_49-412-JS225-357_2018-04-11_04-59-31_9981900,JS225,412,PI_656058,2018-04-11,12cm,168.317,-8.40078,137.594,-25.572,149.547,125.808,168.764,,,,,,,,
4-9-18_Schnable_49-412-JS225-357_2018-04-13_05-00-06_10094900,JS225,412,PI_656058,2018-04-13,12cm,-147.68,36.3284,175.856,18.1148,-175.806,-28.7197,-156.7,-15.0257,,,,,,,
4-9-18_Schnable_49-412-JS225-357_2018-04-16_05-00-06_10281900,JS225,412,PI_656058,2018-04-16,12cm,170.744,-10.0678,128.263,-31.5193,138.248,-33.9815,139.25,147.633,,,,,,,
4-9-18_Schnable_49-413-js146-212_2018-04-11_05-01-45_9982000,JS146,413,PI_595718,2018-04-11,12cm,21.6499,153.215,6.24609,-24.799,-173.211,-177.777,,,,,,,,,
4-9-18_Schnable_49-413-js146-212_2018-04-13_05-02-20_10095000,JS146,413,PI_595718,2018-04-13,12cm,23.3568,148.843,5.39018,174.209,-30.8186,-154.371,-41.5727,,,,,,,,
4-9-18_Schnable_49-413-js146-212_2018-04-16_05-02-20_10282000,JS146,413,PI_595718,2018-04-16,12cm,23.9015,143.578,171.764,-41.8244,-7.47333,-178.217,-48.6405,118.119,,,,,,,
4-9-18_Schnable_49-414-js294-413_2018-04-11_05-03-59_9982100,JS294,414,PI_656112,2018-04-11,12cm,-23.7518,65.0793,126.806,144.909,-21.5172,-173.575,171.624,-8.70834,,,,,,,
4-9-18_Schnable_49-414-js294-413_2018-04-13_05-04-34_10095100,JS294,414,PI_656112,2018-04-13,12cm,13.9694,121.035,157.107,7.35221,-156.529,8.87351,-140.136,11.1403,,,,,,,
4-9-18_Schnable_49-414-js294-413_2018-04-16_05-04-33_10282100,JS294,414,PI_656112,2018-04-16,12cm,59.833,155.306,178.647,53.5257,-122.88,49.6695,-149.658,41.7157,-58.6909,,,,,,
4-9-18_Schnable_49-415-js92-129_2018-04-11_05-06-13_9982200,JS92,415,PI_534116,2018-04-11,12cm,176.002,128.904,-21.9299,130.182,-21.3103,-1.71708,,,,,,,,,
4-9-18_Schnable_49-415-js92-129_2018-04-13_05-06-47_10095200,JS92,415,PI_534116,2018-04-13,12cm,-63.1477,-29.3927,155.965,-21.5732,162.427,142.026,-22.4403,,,,,,,,
4-9-18_Schnable_49-415-js92-129_2018-04-16_05-06-51_10282200,JS92,415,PI_534116,2018-04-16,12cm,8.74933,177.236,11.0643,-177.996,6.68164,-170.909,2.51494,,,,,,,,
4-9-18_Schnable_49-416-js230-367_2018-04-11_05-08-26_9982300,JS230,416,PI_656068,2018-04-11,12cm,17.7584,155.46,-8.33764,17.8093,145.38,-8.2472,16.5092,-18.068,137.474,,,,,,
4-9-18_Schnable_49-416-js230-367_2018-04-13_05-09-01_10095300,JS230,416,PI_656068,2018-04-13,12cm,5.63625,119.477,-22.8762,141.486,-20.5434,25.707,121.951,122.496,-0.507254,,,,,,
4-9-18_Schnable_49-416-js230-367_2018-04-16_05-09-03_10282300,JS230,416,PI_656068,2018-04-16,12cm,,,,,,,,,,,,,,,
4-9-18_Schnable_49-417-JS225-357_2018-04-11_05-10-42_9982400,JS225,417,PI_656058,2018-04-11,12cm,25.9942,-172.676,25.9686,178.593,3.60296,-169.808,-2.43579,-155.686,,,,,,,
4-9-18_Schnable_49-417-JS225-357_2018-04-13_05-11-14_10095400,JS225,417,PI_656058,2018-04-13,12cm,174.152,9.06534,154.815,-10.1606,-178.694,-175.87,-12.9973,,,,,,,,
4-9-18_Schnable_49-417-JS225-357_2018-04-16_05-11-17_10282400,JS225,417,PI_656058,2018-04-16,12cm,170.573,18.2995,144.92,-5.758,174.889,-6.15123,171.375,-21.6749,,,,,,,
4-9-18_Schnable_49-418-js33-3-57_2018-04-11_05-12-56_9982500,JS33,418,PI_533877,2018-04-11,12cm,44.0533,179.677,30.4584,-145.896,60.3741,-148.992,,,,,,,,,
4-9-18_Schnable_49-418-js33-3-57_2018-04-13_05-13-28_10095500,JS33,418,PI_533877,2018-04-13,12cm,11.5827,126.672,2.18296,177.48,20.4692,-149.107,5.36939,,,,,,,,
4-9-18_Schnable_49-418-js33-3-57_2018-04-16_05-13-32_10282500,JS33,418,PI_533877,2018-04-16,12cm,13.7481,115.588,-7.63665,158.739,4.0397,164.796,12.0376,-155.771,,,,,,,
4-9-18_Schnable_49-419-js220-345_2018-04-11_05-15-09_9982600,JS220,419,PI_656048,2018-04-11,12cm,24.5027,149.03,29.7263,176.053,-1.95146,173.957,173.376,80.9417,14.5439,,,,,,
4-9-18_Schnable_49-419-js220-345_2018-04-13_05-15-41_10095600,JS220,419,PI_656048,2018-04-13,12cm,8.70861,158.279,36.6962,-173.465,6.04532,-171.456,2.92817,158.829,,,,,,,
4-9-18_Schnable_49-419-js220-345_2018-04-16_05-15-45_10282600,JS220,419,PI_656048,2018-04-16,12cm,11.0765,155.663,43.0141,-167.999,7.70152,-161.634,168.961,8.93837,62.7915,,,,,,
4-9-18_Schnable_49-420-js49-1-78_2018-04-11_05-17-23_9982700,JS49,420,PI_533940,2018-04-11,12cm,144.225,55.8848,168.409,44.0088,173.536,19.8694,-160.376,,,,,,,,
4-9-18_Schnable_49-420-js49-1-78_2018-04-13_05-17-55_10095700,JS49,420,PI_533940,2018-04-13,12cm,137.013,73.049,163.407,54.9355,-168.675,35.1352,-167.009,,,,,,,,
4-9-18_Schnable_49-420-js49-1-78_2018-04-16_05-17-59_10282700,JS49,420,PI_533940,2018-04-16,12cm,135.515,85.7559,168.992,66.6811,-157.54,52.8621,24.1371,-153.431,,,,,,,
4-9-18_Schnable_49-421-js80-112_2018-04-11_05-19-37_9982800,JS80,421,PI_534063,2018-04-11,12cm,-160.772,7.0766,-151.339,-113.766,21.6048,,,,,,,,,,
4-9-18_Schnable_49-421-js80-112_2018-04-13_05-20-09_10095800,JS80,421,PI_534063,2018-04-13,12cm,160.836,8.72352,169.836,13.7857,167.782,9.3562,,,,,,,,,
4-9-18_Schnable_49-421-js80-112_2018-04-16_05-20-13_10282800,JS80,421,PI_534063,2018-04-16,12cm,-6.65135,108.784,-10.884,128.948,-3.53435,147.842,-8.51625,134.433,,,,,,,
4-9-18_Schnable_49-422-js158-227_2018-04-11_05-21-52_9982900,JS158,422,PI_597957,2018-04-11,12cm,45.8755,-104.179,4.83957,-174.519,-7.77291,178.254,0.24255,85.2669,,,,,,,
4-9-18_Schnable_49-422-js158-227_2018-04-13_05-22-23_10095900,JS158,422,PI_597957,2018-04-13,12cm,9.05698,54.0253,-113.838,50.0181,-115.942,45.7823,95.5529,157.388,,,,,,,
4-9-18_Schnable_49-422-js158-227_2018-04-16_05-22-27_10282900,JS158,422,PI_597957,2018-04-16,12cm,,,,,,,,,,,,,,,
4-9-18_Schnable_49-423-js174-3-252_2018-04-11_05-24-06_9983000,JS174,423,PI_629059,2018-04-11,12cm,3.3749,-172.301,6.37079,-174.312,-1.83039,-176.377,5.28373,,,,,,,,
4-9-18_Schnable_49-423-js174-3-252_2018-04-13_05-24-36_10096000,JS174,423,PI_629059,2018-04-13,12cm,-4.46253,-162.262,-159.48,-8.22137,-9.75773,-161.865,2.09461,178.464,,,,,,,
4-9-18_Schnable_49-423-js174-3-252_2018-04-16_05-24-40_10283000,JS174,423,PI_629059,2018-04-16,12cm,13.4172,-147.892,-133.347,-51.6764,-4.05806,-1.35751,-133.071,5.34736,-152.5,-3.98536,,,,,
4-9-18_Schnable_49-424-js256-410_2018-04-11_05-26-20_9983100,JS256,424,PI_656110,2018-04-11,12cm,137.674,-45.7422,146.428,-42.8786,140.861,-55.8399,139.986,,,,,,,,
4-9-18_Schnable_49-424-js256-410_2018-04-13_05-26-50_10096100,JS256,424,PI_656110,2018-04-13,12cm,-171.296,6.08369,-169.488,0.300971,-176.651,-10.5273,-153.221,,,,,,,,
4-9-18_Schnable_49-424-js256-410_2018-04-16_05-26-53_10283100,JS256,424,PI_656110,2018-04-16,12cm,139.437,-155.962,18.4345,-151.359,-119.751,-171.535,27.4272,22.0859,-153.14,-144.152,85.3299,-70.5167,,,
4-9-18_Schnable_49-425-JS233-371_2018-04-11_05-28-33_9983200,JS233,425,PI_656071,2018-04-11,12cm,170.986,-14.5466,173.971,-15.5903,-173.689,-25.7834,150.28,,,,,,,,
4-9-18_Schnable_49-425-JS233-371_2018-04-13_05-29-04_10096200,JS233,425,PI_656071,2018-04-13,12cm,137.594,-19.7078,144.904,-38.5277,147.675,169.159,-58.6317,,,,,,,,
4-9-18_Schnable_49-425-JS233-371_2018-04-16_05-29-09_10283200,JS233,425,PI_656071,2018-04-16,12cm,155.615,23.0631,-166.324,-161.582,8.13327,15.1094,-136.679,-14.1967,,,,,,,
4-9-18_Schnable_49-426-js15-28_2018-04-11_05-30-47_9983300,JS15,426,PI_533794,2018-04-11,12cm,-99.7356,-33.146,-152.89,4.80219,-4.3032,72.8956,176.369,,,,,,,,
4-9-18_Schnable_49-426-js15-28_2018-04-13_05-31-18_10096300,JS15,426,PI_533794,2018-04-13,12cm,-130.805,-91.5607,167.879,-29.0943,144.774,140.378,33.1361,-32.6105,,,,,,,
4-9-18_Schnable_49-426-js15-28_2018-04-16_05-31-23_10283300,JS15,426,PI_533794,2018-04-16,12cm,,,,,,,,,,,,,,,
4-9-18_Schnable_49-427-js5-13_2018-04-11_05-33-01_9983400,JS5,427,PI_533754,2018-04-11,12cm,39.3451,51.2737,176.934,61.5863,-167.514,-125.89,48.4341,2.50227,,,,,,,
4-9-18_Schnable_49-427-js5-13_2018-04-13_05-33-31_10096400,JS5,427,PI_533754,2018-04-13,12cm,-44.7428,142.919,45.7698,-168.877,110.047,27.1128,58.2421,22.3692,-42.4175,-150.992,156.609,-119.487,,,
4-9-18_Schnable_49-427-js5-13_2018-04-16_05-33-37_10283400,JS5,427,PI_533754,2018-04-16,12cm,-66.4197,57.0342,-167.729,8.75824,0.974594,161.74,176.721,29.6857,95.7999,20.7833,-165.172,-60.4903,41.9025,,
4-9-18_Schnable_49-428-js293-385_2018-04-11_05-35-14_9983500,JS293,428,PI_656086,2018-04-11,12cm,-17.2441,-166.165,-18.2932,-31.0558,162.832,156.448,38.275,,,,,,,,
4-9-18_Schnable_49-428-js293-385_2018-04-13_05-35-45_10096500,JS293,428,PI_656086,2018-04-13,12cm,6.7478,-126.374,12.5079,-2.65026,-151.278,-175.351,69.5427,,,,,,,,
4-9-18_Schnable_49-428-js293-385_2018-04-16_05-35-50_10283500,JS293,428,PI_656086,2018-04-16,12cm,-28.0544,-49.6449,174.895,-137.786,-33.514,-11.8277,-54.6942,178.901,-61.8809,13.2214,62.7075,141.365,,,
4-9-18_Schnable_49-429-JS233-371_2018-04-11_05-37-28_9983600,JS233,429,PI_656071,2018-04-11,12cm,-68.3981,-9.48159,-131.213,-172.809,24.1056,-27.6855,-172.891,59.1471,,,,,,,
4-9-18_Schnable_49-429-JS233-371_2018-04-13_05-37-58_10096600,JS233,429,PI_656071,2018-04-13,12cm,-144.701,-16.4428,178.391,15.5868,-176.337,66.6019,174.499,,,,,,,,
4-9-18_Schnable_49-429-JS233-371_2018-04-16_05-38-03_10283600,JS233,429,PI_656071,2018-04-16,12cm,-173.768,-161.462,-27.7773,153,-38.4576,55.9167,154.124,44.8205,156.75,39.6388,92.1603,,,,
4-9-18_Schnable_49-430-js32-54_2018-04-11_05-39-43_9983700,JS32,430,PI_533869,2018-04-11,12cm,-54.3646,141.06,-50.3713,149.35,-17.7454,,,,,,,,,,
4-9-18_Schnable_49-430-js32-54_2018-04-13_05-40-12_10096700,JS32,430,PI_533869,2018-04-13,12cm,-175.921,-4.1555,-165.568,-23.6442,-175.916,,,,,,,,,,
4-9-18_Schnable_49-430-js32-54_2018-04-16_05-40-17_10283700,JS32,430,PI_533869,2018-04-16,12cm,-129.355,36.2255,-142.708,-143.566,27.1284,-125.332,,,,,,,,,
4-9-18_Schnable_49-431-js118-173_2018-04-11_05-41-56_9983800,JS118,431,PI_576347,2018-04-11,12cm,-110.699,14.5699,-144.881,40.7105,55.0876,-122.883,,,,,,,,,
4-9-18_Schnable_49-431-js118-173_2018-04-13_05-42-26_10096800,JS118,431,PI_576347,2018-04-13,12cm,92.331,179.34,44.056,-147.442,56.6785,-128.456,13.7359,,,,,,,,
4-9-18_Schnable_49-431-js118-173_2018-04-16_05-42-31_10283800,JS118,431,PI_576347,2018-04-16,12cm,-131.158,62.3871,125.749,5.65086,161.667,15.6691,154.127,7.57975,-102.065,,,,,,
4-9-18_Schnable_49-432-js232-370_2018-04-11_05-44-09_9983900,JS232,432,PI_656070,2018-04-11,12cm,160.479,-35.2256,133.367,-27.0813,131.605,-57.8607,-20.1905,-162.067,-136.14,,,,,,
4-9-18_Schnable_49-432-js232-370_2018-04-13_05-44-39_10096900,JS232,432,PI_656070,2018-04-13,12cm,-159.602,3.12287,163.851,9.37589,174.793,-2.13344,-136.495,-33.9813,,,,,,,
4-9-18_Schnable_49-432-js232-370_2018-04-16_05-44-45_10283900,JS232,432,PI_656070,2018-04-16,12cm,-18.798,-165.858,9.41434,-171.45,0.240428,-143.208,-138.032,-46.6735,-145.543,,,,,,
4-9-18_Schnable_49-435-js231-368_2018-04-11_05-50-50_9984200,JS231,435,PI_656069,2018-04-11,12cm,-20.2854,-177.03,-9.12368,-177.174,-19.232,-177.463,14.4309,173.386,-64.6076,,,,,,
4-9-18_Schnable_49-435-js231-368_2018-04-13_05-51-21_10097200,JS231,435,PI_656069,2018-04-13,12cm,-14.6689,-170.394,-7.26238,-162.663,-12.0864,-164.017,12.1415,34.8937,177.328,,,,,,
4-9-18_Schnable_49-435-js231-368_2018-04-16_05-51-26_10284200,JS231,435,PI_656069,2018-04-16,12cm,-96.859,129.355,-18.313,179.423,-28.3211,-177.656,-12.9442,-177.244,-120.621,58.5052,78.2432,,,,
4-9-18_Schnable_49-436-js69-3-98_2018-04-11_05-53-05_9984300,JS69,436,PI_533987,2018-04-11,12cm,-107.714,-31.6114,-168.561,-27.7354,156.679,-36.0163,137.787,-6.10579,,,,,,,
4-9-18_Schnable_49-436-js69-3-98_2018-04-13_05-53-35_10097300,JS69,436,PI_533987,2018-04-13,12cm,-50.3105,25.223,-103.699,30.5175,-138.444,24.3174,-143.21,58.1059,-178.457,,,,,,
4-9-18_Schnable_49-436-js69-3-98_2018-04-16_05-53-40_10284300,JS69,436,PI_533987,2018-04-16,12cm,-86.5319,168.975,20.9123,2.92074,-107.892,2.96855,-148.637,16.3728,-149.326,-162.195,27.0328,,,,
4-9-18_Schnable_49-437-js107-157_2018-04-11_05-55-18_9984400,JS107,437,PI_561072,2018-04-11,12cm,-140.725,41.9192,-139.821,-150.829,12.1821,101.195,-20.8029,,,,,,,,
4-9-18_Schnable_49-437-js107-157_2018-04-13_05-55-54_10097400,JS107,437,PI_561072,2018-04-13,12cm,-106.816,103.795,-108.389,-124.89,48.7123,131.82,9.00171,,,,,,,,
4-9-18_Schnable_49-437-js107-157_2018-04-16_05-55-53_10284400,JS107,437,PI_561072,2018-04-16,12cm,102.131,173.327,-49.4155,-70.2727,84.7062,171.168,12.1656,-124.754,,,,,,,
4-9-18_Schnable_49-438-JS234-375_2018-04-11_05-57-32_9984500,JS234,438,PI_656075,2018-04-11,12cm,127.041,-83.3154,132.791,115.509,-82.3549,,,,,,,,,,
4-9-18_Schnable_49-438-JS234-375_2018-04-13_05-58-03_10097500,JS234,438,PI_656075,2018-04-13,12cm,168.594,-38,-177.917,-14.9897,172.57,-9.63675,,,,,,,,,
4-9-18_Schnable_49-438-JS234-375_2018-04-16_05-58-06_10284500,JS234,438,PI_656075,2018-04-16,12cm,139.665,-39.0108,161.258,-43.944,144.159,-78.7487,137.007,,,,,,,,
4-9-18_Schnable_49-439-js30-52_2018-04-11_05-59-46_9984600,JS30,439,PI_533863,2018-04-11,12cm,120.035,-102.573,-112.423,82.9486,,,,,,,,,,,
4-9-18_Schnable_49-439-js30-52_2018-04-13_06-00-17_10097600,JS30,439,PI_533863,2018-04-13,12cm,26.5075,177.462,166.612,-16.6934,-172.955,,,,,,,,,,
4-9-18_Schnable_49-439-js30-52_2018-04-16_06-00-19_10284600,JS30,439,PI_533863,2018-04-16,12cm,-131.853,46.122,-144.146,13.1941,-160.218,-33.2797,-92.7951,,,,,,,,
4-9-18_Schnable_49-440-JS234-375_2018-04-11_06-02-00_9984700,JS234,440,PI_656075,2018-04-11,12cm,26.5406,-152.581,17.1311,9.70996,1.99219,,,,,,,,,,
4-9-18_Schnable_49-440-JS234-375_2018-04-13_06-02-31_10097700,JS234,440,PI_656075,2018-04-13,12cm,7.96239,-172.693,-8.15349,-119.341,-18.1546,,,,,,,,,,
4-9-18_Schnable_49-440-JS234-375_2018-04-16_06-02-34_10284700,JS234,440,PI_656075,2018-04-16,12cm,18.6967,-177.47,-7.08682,-20.3988,-24.3763,-73.1877,-169.981,,,,,,,,
4-9-18_Schnable_49-441-js253-406_2018-04-11_06-04-14_9984800,JS253,441,PI_656106,2018-04-11,12cm,165.789,-31.68,148.358,-29.5409,126.152,-31.9352,-146.294,,,,,,,,
4-9-18_Schnable_49-441-js253-406_2018-04-13_06-04-45_10097800,JS253,441,PI_656106,2018-04-13,12cm,151.87,-6.97147,155.674,-15.6565,154.875,-16.9181,-136.176,-20.574,,,,,,,
4-9-18_Schnable_49-441-js253-406_2018-04-16_06-04-48_10284800,JS253,441,PI_656106,2018-04-16,12cm,-168.263,152.735,40.0806,-149.809,53.5244,-147.578,50.7917,30.293,-142.402,,,,,,
4-9-18_Schnable_49-442-js251-404_2018-04-11_06-06-27_9984900,JS251,442,PI_656104,2018-04-11,12cm,-128.504,68.7604,-121.673,61.9581,-129.599,59.5388,-96.1655,,,,,,,,
4-9-18_Schnable_49-442-js251-404_2018-04-13_06-06-58_10097900,JS251,442,PI_656104,2018-04-13,12cm,-82.2193,-13.2613,-152.526,-1.36615,-169.016,-7.76904,-169.081,15.6313,152.278,,,,,,
4-9-18_Schnable_49-442-js251-404_2018-04-16_06-07-01_10284900,JS251,442,PI_656104,2018-04-16,12cm,-111.114,136.46,-79.6473,97.3323,-84.2192,94.3264,-74.3661,-26.8642,74.6999,-20.4555,,,,,
4-9-18_Schnable_49-443-js1-6_2018-04-11_06-08-41_9985000,JS1,443,PI_329435,2018-04-11,12cm,170.867,-14.4732,171.938,-0.585661,168.017,-2.38692,-8.29554,160.339,-157.656,,,,,,
4-9-18_Schnable_49-443-js1-6_2018-04-13_06-09-12_10098000,JS1,443,PI_329435,2018-04-13,12cm,112.257,-46.6117,114.669,-28.0026,123.901,-41.0856,101.69,-32.9621,160.484,,,,,,
4-9-18_Schnable_49-443-js1-6_2018-04-16_06-09-15_10285000,JS1,443,PI_329435,2018-04-16,12cm,-173.871,29.039,-168.313,43.227,-162.414,-179.133,32.8372,-166.719,-139.504,58.4825,4.14473,,,,
4-9-18_Schnable_49-444-js98-140_2018-04-11_06-10-55_9985100,JS98,444,PI_534138,2018-04-11,12cm,164.452,14.9895,156.781,2.79796,-2.26288,163.729,58.2384,,,,,,,,
4-9-18_Schnable_49-444-js98-140_2018-04-13_06-11-26_10098100,JS98,444,PI_534138,2018-04-13,12cm,-127.819,64.8145,-145.981,52.0524,-135.531,116.167,-177.177,,,,,,,,
4-9-18_Schnable_49-444-js98-140_2018-04-16_06-11-33_10285100,JS98,444,PI_534138,2018-04-16,12cm,179.871,-172.352,35.7606,160.766,9.9008,170.16,32.2919,-88.7104,156.002,43.0249,,,,,
4-9-18_Schnable_49-445-js253-406_2018-04-13_06-13-40_10098200,JS253,445,PI_656106,2018-04-13,12cm,-11.6717,179.516,166.989,-101.412,,,,,,,,,,,
4-9-18_Schnable_49-445-js253-406_2018-04-16_06-13-41_10285200,JS253,445,PI_656106,2018-04-16,12cm,133.049,-19.4653,152.771,144.555,-18.9043,,,,,,,,,,
4-9-18_Schnable_49-446-js95-132_2018-04-11_06-15-23_9985300,JS95,446,PI_534124,2018-04-11,12cm,35.22,-144.029,,,,,,,,,,,,,
4-9-18_Schnable_49-446-js95-132_2018-04-13_06-15-54_10098300,JS95,446,PI_534124,2018-04-13,12cm,8.31328,-174.659,-8.76288,,,,,,,,,,,,
4-9-18_Schnable_49-446-js95-132_2018-04-16_06-15-55_10285300,JS95,446,PI_534124,2018-04-16,12cm,7.41703,-38.3972,-166.265,,,,,,,,,,,,
4-9-18_Schnable_49-447-js284-177_2018-04-11_06-17-37_9985400,JS284,447,PI_576352,2018-04-11,12cm,-136.816,-18.2413,-162.918,-7.5358,-1.16397,-158.162,,,,,,,,,
4-9-18_Schnable_49-447-js284-177_2018-04-13_06-18-07_10098400,JS284,447,PI_576352,2018-04-13,12cm,31.4816,99.4334,-24.8197,129.202,-28.1502,-2.13443,146.137,,,,,,,,
4-9-18_Schnable_49-447-js284-177_2018-04-16_06-18-10_10285400,JS284,447,PI_576352,2018-04-16,12cm,167.488,67.1758,100.475,-27.7872,133.001,-23.6975,148.005,-43.8148,,,,,,,
4-9-18_Schnable_49-448-js284-177_2018-04-11_06-19-51_9985500,JS284,448,PI_576352,2018-04-11,12cm,155.805,2.261,148.603,-5.01417,-19.7564,-165.875,12.971,,,,,,,,
4-9-18_Schnable_49-448-js284-177_2018-04-13_06-20-21_10098500,JS284,448,PI_576352,2018-04-13,12cm,-137.023,64.9603,48.0498,-165.541,-154.805,39.5758,-122.189,71.8918,-99.0026,,,,,,
4-9-18_Schnable_49-448-js284-177_2018-04-16_06-20-24_10285500,JS284,448,PI_576352,2018-04-16,12cm,166.031,46.7975,126.131,11.0338,-2.52011,165.885,156.412,28.254,-50.9642,,,,,,
4-9-18_Schnable_49-449-js162-232_2018-04-11_06-22-05_9985600,JS162,449,PI_597965,2018-04-11,12cm,-159.006,38.9104,-159.498,25.033,-166.154,-20.1272,-164.402,7.35721,-177.998,,,,,,
4-9-18_Schnable_49-449-js162-232_2018-04-13_06-22-35_10098600,JS162,449,PI_597965,2018-04-13,12cm,-169.171,30.2559,-161.693,17.4946,-175.339,47.0428,23.7357,-173.544,-61.3543,-23.9552,-17.3114,,,,
4-9-18_Schnable_49-449-js162-232_2018-04-16_06-22-37_10285600,JS162,449,PI_597965,2018-04-16,12cm,-158.632,-6.52329,-147.821,-23.7708,-146.335,-137.79,-32.6333,-36.5439,150.267,160.014,113.228,110.679,83.7683,116.124,-101.993
4-9-18_Schnable_49-450-js61-90_2018-04-11_06-24-22_9985700,JS61,450,PI_533967,2018-04-11,12cm,29.5177,40.9911,-162.309,-168.751,29.2132,-115.141,-9.68513,-176.918,,,,,,,
4-9-18_Schnable_49-450-js61-90_2018-04-13_06-24-49_10098700,JS61,450,PI_533967,2018-04-13,12cm,-173.582,-23.0081,-170.177,-47.4378,-11.1842,-172.789,-139.261,9.45814,-56.7744,150.685,34.65,,,,
4-9-18_Schnable_49-450-js61-90_2018-04-16_06-24-51_10285700,JS61,450,PI_533967,2018-04-16,12cm,,,,,,,,,,,,,,,
4-9-18_Schnable_49-451-js284-177_2018-04-11_06-26-32_9985800,JS284,451,PI_576352,2018-04-11,12cm,65.1266,156.769,27.2778,-179.436,-4.18916,-158.443,25.3583,-139.028,-4.88994,,,,,,
4-9-18_Schnable_49-451-js284-177_2018-04-13_06-27-02_10098800,JS284,451,PI_576352,2018-04-13,12cm,82.4763,150.803,45.5767,-157.791,12.8742,-137.9,40.2065,14.9568,-109.131,,,,,,
4-9-18_Schnable_49-451-js284-177_2018-04-16_06-27-04_10285800,JS284,451,PI_576352,2018-04-16,12cm,12.4672,103.218,22.7228,176.011,-6.0342,-166.28,11.4369,66.3208,177.526,,,,,,
4-9-18_Schnable_49-452-js234-375_2018-04-11_06-28-45_9985900,JS234,452,PI_656075,2018-04-11,12cm,21.2807,-123.419,48.7367,-125.334,69.981,-130.343,61.6087,,,,,,,,
4-9-18_Schnable_49-452-js234-375_2018-04-13_06-29-16_10098900,JS234,452,PI_656075,2018-04-13,12cm,-66.5471,171.239,-32.0819,159.412,-17.3451,151.944,8.03538,,,,,,,,
4-9-18_Schnable_49-452-js234-375_2018-04-16_06-29-17_10285900,JS234,452,PI_656075,2018-04-16,12cm,-38.9402,-152.33,-0.745869,-175.032,13.4742,39.8659,-171.176,,,,,,,,
4-9-18_Schnable_49-453-js155-3-224_2018-04-11_06-30-59_9986000,JS155,453,PI_597950,2018-04-11,12cm,10.6642,-161.66,-14.0048,-173.144,7.77342,-173.946,13.0304,161.217,51.5235,,,,,,
4-9-18_Schnable_49-453-js155-3-224_2018-04-13_06-31-30_10099000,JS155,453,PI_597950,2018-04-13,12cm,-12.0997,51.5348,135.552,-37.303,154.795,-26.5254,146.878,-21.3777,153.52,13.021,108.204,,,,
4-9-18_Schnable_49-453-js155-3-224_2018-04-16_06-31-31_10286000,JS155,453,PI_597950,2018-04-16,12cm,167.516,150.621,,,,,,,,,,,,,
4-9-18_Schnable_49-454-js101-145_2018-04-11_06-33-13_9986100,JS101,454,PI_534155,2018-04-11,12cm,-172.123,50.3907,-136.992,,,,,,,,,,,,
4-9-18_Schnable_49-454-js101-145_2018-04-13_06-33-44_10099100,JS101,454,PI_534155,2018-04-13,12cm,-58.125,27.6,158.396,-172.501,,,,,,,,,,,
4-9-18_Schnable_49-455-js185-288_2018-04-11_06-35-28_9986200,JS185,455,PI_655992,2018-04-11,12cm,18.801,-171.88,14.4822,-164.747,9.86963,106.617,-171.289,-3.06318,,,,,,,
4-9-18_Schnable_49-455-js185-288_2018-04-13_06-35-58_10099200,JS185,455,PI_655992,2018-04-13,12cm,75.0141,-165.537,35.1882,-160.439,29.1809,-170.332,29.6187,-155.53,0.559297,,,,,,
4-9-18_Schnable_49-455-js185-288_2018-04-16_06-36-00_10286200,JS185,455,PI_655992,2018-04-16,12cm,111.663,179.745,40.1712,-171.429,35.5377,-168.787,40.3023,-157.01,3.54467,,,,,,
