,,,,Leaf 1,,,Leaf 2,,,Leaf 3,,,Leaf 4,,,Leaf 5,,,Leaf 6,,,Leaf 7,,,Leaf 8,,,Leaf 9,,,Leaf 10,,,Leaf 11,,,Leaf 12,,,Leaf 13,,,Leaf 14,,,Leaf 15,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-393-js154-223_2018-04-16_04-17-42_10280000,0.858613,TRUE,0.0817714,-0.380626,30.1348,165.402,-0.363014,36.3392,-0.69964,-0.343444,31.3303,157.931,-0.294521,31.7672,-23.1277,-0.263209,31.1249,-6.04766,-0.253425,28.2101,151.227,-0.222113,23.5314,-75.3199,-0.163405,21.3487,156.276,-0.163405,27.5307,-58.5136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-394-js112-165_2018-04-11_04-19-26_9980100,0.86952,TRUE,0.0674792,-0.400196,26.6308,50.7734,-0.368885,23.6433,-143.602,-0.341487,20.0466,58.2773,-0.333659,16.0699,147.757,-0.265166,16.6633,39.0585,-0.263209,18.6333,-128.809,-0.108611,21.1568,66.465,-0.108611,15.2149,-137.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-394-js112-165_2018-04-13_04-19-41_10093100,0.875128,TRUE,0.049931,-0.408023,23.7946,59.2885,-0.372798,23.5518,-126.515,-0.337573,20.4844,88.8075,-0.276908,18.4038,-105.325,-0.267123,13.9484,69.1877,-0.17319,8.993,-106.405,-0.104697,23.325,108.969,-0.0518591,22.5309,-116.363,-0.0518591,15.071,12.8556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-394-js112-165_2018-04-16_04-19-55_10280100,0.849365,TRUE,0.0702868,-0.453033,29.9024,55.7013,-0.40998,13.542,-30.6068,-0.376712,25.2555,-132.633,-0.345401,20.2817,89.7512,-0.272994,23.3027,-118.48,-0.271037,19.6483,64.1499,-0.202544,25.0811,-83.6724,-0.100783,20.6283,98.857,-0.0655577,16.6746,-124.193,-0.0636008,17.1957,52.6576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-395-js106-154_2018-04-11_04-21-39_9980200,0.878457,TRUE,0.0310039,-0.378669,26.9113,80.9895,-0.341487,19.9328,-72.6458,-0.325832,19.9451,90.2063,-0.272994,12.9893,-95.696,-0.2182,20.1642,-125.377,-0.184932,28.3425,124.809,-0.132094,21.5986,120.855,-0.12818,34.6639,-88.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-395-js106-154_2018-04-13_04-21-54_10093200,0.871233,TRUE,0.0838752,-0.394325,28.5303,-24.7864,-0.349315,20.1707,166.581,-0.331703,24.5115,-41.6794,-0.310176,16.8645,102.257,-0.290607,13.4192,137.783,-0.286693,13.308,178.002,-0.233855,11.2301,-47.6157,-0.159491,10.4398,173.112,-0.116438,24.3755,150.234,-0.116438,21.6573,-15.9953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-395-js106-154_2018-04-16_04-22-08_10280200,0.850321,FALSE,0.0973175,-0.413894,27.8423,16.3612,-0.3591,24.4213,158.405,-0.349315,21.961,-21.8318,-0.349315,17.704,51.4497,-0.310176,21.6517,-179.467,-0.308219,17.6504,146.839,-0.267123,11.7374,-51.5658,-0.202544,22.2399,61.4791,-0.200587,24.562,153.04,-0.0733855,37.6767,-31.607,-0.0733855,27.6919,71.5363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-396-js239-382_2018-04-11_04-23-53_9980300,0.873854,TRUE,0.0434953,-0.392368,47.5061,-174.805,-0.333659,40.9585,18.7064,-0.294521,38.9556,-179.811,-0.227984,16.7269,-28.9005,-0.226027,26.5075,-169.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-396-js239-382_2018-04-13_04-24-09_10093300,0.865432,TRUE,0.0979452,-0.400196,45.0444,-179.681,-0.337573,41.71,11.5731,-0.298434,39.9698,177.191,-0.24364,24.4133,-24.722,-0.241683,12.0981,169.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-396-js239-382_2018-04-16_04-24-24_10280300,0.874672,TRUE,0.0511808,-0.406067,45.0798,172.245,-0.337573,47.5606,-4.71279,-0.306262,42.4863,161.139,-0.276908,32.0653,-46.17,-0.202544,25.1856,166.024,-0.200587,12.5183,-40.5066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-397-js103-1-147_2018-04-11_04-26-06_9980400,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-397-js103-1-147_2018-04-13_04-26-46_10093400,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-397-js103-1-147_2018-04-16_04-26-37_10280400,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-398-js264-422_2018-04-11_04-28-19_9980500,0.823477,TRUE,0.0640134,-0.33953,20.8099,-11.6644,-0.319961,25.6655,-175.926,-0.267123,18.6715,-26.1353,-0.210372,16.1201,-163.682,-0.137965,15.041,26.2845,-0.137965,15.0525,-154.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-398-js264-422_2018-04-13_04-28-55_10093500,0.847218,TRUE,0.0870566,-0.345401,20.4643,-15.071,-0.319961,27.1262,-168.348,-0.267123,18.3108,-17.0313,-0.216243,16.5033,-153.777,-0.137965,4.80257,-140.228,-0.137965,14.5814,14.7201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-398-js264-422_2018-04-16_04-28-51_10280500,0.853788,TRUE,0.0644903,-0.347358,22.5724,11.5498,-0.325832,27.0199,-148.677,-0.272994,20.5999,6.84837,-0.255382,17.2308,68.4012,-0.229941,19.0468,-135.206,-0.169276,21.1155,45.5461,-0.124266,9.64914,-134.78,-0.122309,8.02595,41.0564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-399-JS179-269_2018-04-11_04-30-33_9980600,0.829335,TRUE,0.0294194,-0.413894,27.303,-28.7172,-0.345401,19.0638,-169.42,-0.294521,28.9136,170.092,-0.286693,55.0023,-18.0436,-0.265166,12.6725,0.822945,-0.265166,32.3157,4.75569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-399-JS179-269_2018-04-13_04-31-09_10093600,0.835189,FALSE,0.0412818,-0.427593,23.9829,-64.962,-0.286693,56.1199,-33.0284,-0.284736,32.8076,-7.62838,-0.282779,37.0424,176.591,-0.280822,28.3767,156.411,-0.257339,14.2908,-16.1986,-0.257339,14.8337,171.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-399-JS179-269_2018-04-16_04-31-05_10280600,0.840024,FALSE,0.0625611,-0.433464,26.8245,-59.4947,-0.284736,63.6624,-25.5983,-0.278865,38.3558,-12.257,-0.257339,15.0849,147.875,-0.257339,22.7203,-15.5354,-0.247554,42.385,-175.74,-0.247554,29.1053,166.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-400-js31-3-53_2018-04-11_04-32-46_9980700,0.839494,TRUE,0.0280875,-0.408023,33.0015,-156.85,-0.390411,30.9359,8.09817,-0.361057,25.0466,-174.594,-0.343444,23.7739,2.02976,-0.302348,4.22281,29.8604,-0.302348,17.4839,-166.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-400-js31-3-53_2018-04-13_04-33-22_10093700,0.84537,TRUE,0.0238073,-0.406067,34.1201,-104.551,-0.394325,28.116,62.2157,-0.3591,25.276,-108.365,-0.349315,22.6464,47.5771,-0.318004,29.1382,-119.019,-0.239726,18.0532,-125.945,-0.239726,10.0419,70.9906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-400-js31-3-53_2018-04-16_04-33-19_10280700,0.845807,TRUE,0.041467,-0.408023,31.8517,164.933,-0.392368,33.1223,-22.0489,-0.364971,24.15,141.227,-0.351272,27.6319,-37.8749,-0.298434,18.1818,-34.4768,-0.19863,8.47867,-5.93219,-0.196673,15.9649,128.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-401-js182-272_2018-04-11_04-35-03_9980800,0.894464,FALSE,0.117694,-0.40998,22.8586,176.657,-0.366928,24.7045,0.670496,-0.363014,21.5948,-176.985,-0.363014,14.8022,-153.704,-0.31409,24.5737,-87.95,-0.296477,19.0442,-14.562,-0.265166,34.319,-153.917,-0.186888,27.6447,-21.0148,-0.182975,30.3322,-170.041,-0.179061,24.4279,160.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-401-js182-272_2018-04-13_04-35-36_10093800,0.900618,FALSE,0.0553854,-0.437378,26.1344,-161.925,-0.378669,16.7672,12.411,-0.364971,24.9299,-159.528,-0.361057,5.05466,-135.745,-0.308219,28.7675,-154.492,-0.302348,25.4981,-2.00639,-0.177104,36.6261,-164.055,-0.120352,43.1739,-160.515,-0.116438,29.591,110.471,-0.104697,4.85155,103.574,-0.104697,33.2084,-60.0295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-401-js182-272_2018-04-16_04-35-32_10280800,0.903755,FALSE,0.0830493,-0.423679,36.5048,31.5608,-0.392368,10.3627,-174.042,-0.370842,28.4996,18.7245,-0.292564,29.9641,12.5442,-0.276908,22.0277,-175.958,-0.210372,19.8495,-4.69586,-0.175147,45.8656,11.6509,-0.169276,13.6992,111.534,-0.157534,23.2053,133.282,-0.130137,29.3878,-1.24871,-0.12818,9.35912,1.1153,0.0479452,28.4254,-169.219,0.0499021,21.0175,-119.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-402-js41-3-68_2018-04-11_04-37-15_9980900,0.872398,FALSE,0.0623772,-0.364971,50.8529,114.289,-0.33953,45.8169,-86.2224,-0.316047,39.2034,-62.1219,-0.31409,46.929,101.42,-0.233855,41.6058,102.847,-0.17319,34.3997,-76.3759,-0.17319,33.1824,119.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-402-js41-3-68_2018-04-13_04-37-49_10093900,0.878445,TRUE,0.0641927,-0.370842,4.11252,-8.19156,-0.364971,49.33,28.2638,-0.341487,49.0008,-166.478,-0.316047,46.4073,18.9907,-0.280822,47.5417,-144.634,-0.235812,47.3836,16.464,-0.19863,32.284,-164.264,-0.157534,16.1548,27.5177,-0.155577,25.9119,-165.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-402-js41-3-68_2018-04-16_04-37-46_10280900,0.886453,TRUE,0.047695,-0.366928,50.5413,-147.717,-0.343444,50.2412,15.9308,-0.321918,47.0271,-158.573,-0.282779,51.0722,39.9941,-0.24364,50.9358,-164.084,-0.214286,45.2527,26.0951,-0.14775,27.2271,-155.208,-0.10274,16.4762,5.62446,-0.100783,31.8798,-140.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-403-js69-1-98_2018-04-11_04-39-28_9981000,0.814786,TRUE,0.0368717,-0.40998,35.7129,149.28,-0.378669,44.8582,-32.4674,-0.3591,22.401,-95.8789,-0.357143,34.2572,140.791,-0.323875,32.4593,-42.2434,-0.292564,30.6077,144.862,-0.210372,14.7516,158.265,-0.210372,14.9567,-52.0921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-403-js69-1-98_2018-04-13_04-40-02_10094000,0.824438,TRUE,0.0338388,-0.415851,33.0938,160.892,-0.38454,46.5998,-13.5282,-0.355186,32.0303,153.065,-0.349315,32.6955,-24.2727,-0.302348,30.8076,167.385,-0.253425,20.2397,-20.8512,-0.159491,15.3581,175.792,-0.159491,19.994,-54.2147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-403-js69-1-98_2018-04-16_04-40-02_10281000,0.846129,TRUE,0.0947049,-0.435421,30.9292,-178.679,-0.38454,46.2468,-15.6315,-0.357143,32.5183,161.533,-0.327789,36.2083,-8.9603,-0.306262,32.1919,175.897,-0.272994,29.2938,-5.03588,-0.229941,18.7956,171.328,-0.116438,13.7115,-47.264,-0.112524,23.8688,-154.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-404-js189-296_2018-04-11_04-41-42_9981100,0.854072,TRUE,0.0484912,-0.411937,33.8173,166.765,-0.368885,17.9739,35.5322,-0.355186,17.8796,-172.69,-0.325832,15.8371,38.3856,-0.292564,15.1016,-141.963,-0.159491,16.0369,-164.047,-0.157534,25.7996,41.0755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-404-js189-296_2018-04-13_04-42-17_10094100,0.866512,TRUE,0.0293542,-0.427593,26.8911,-3.72683,-0.368885,20.1078,-84.6865,-0.361057,16.7913,40.9413,-0.333659,16.8637,-81.1545,-0.304305,13.4706,84.1434,-0.212329,7.4359,-116.007,-0.132094,18.1517,56.3023,-0.132094,24.6515,-107.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-404-js189-296_2018-04-16_04-42-20_10281100,0.866251,TRUE,0.0669093,-0.443249,32.5767,44.9113,-0.38454,21.9914,2.48536,-0.353229,18.3066,90.2823,-0.337573,20.4566,-0.427301,-0.319961,21.6888,37.8043,-0.306262,13.3205,142.654,-0.267123,12.9733,69.8495,-0.263209,16.2893,-39.2467,-0.0909981,12.2903,-57.5263,-0.0909981,26.5823,104.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-405-js229-361_2018-04-11_04-43-55_9981200,0.84279,TRUE,0.050843,-0.411937,113.477,-14.8013,-0.380626,27.3409,-136.896,-0.351272,26.3053,14.7244,-0.31409,25.3775,-160.969,-0.2182,26.9668,30.2201,-0.202544,16.7062,5.1815,-0.137965,29.8696,-152.596,-0.136008,25.6003,110.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-405-js229-361_2018-04-13_04-44-31_10094200,0.851449,TRUE,0.130706,-0.388454,34.5814,-37.8014,-0.361057,30.8548,53.6008,-0.312133,29.3757,-68.4843,-0.227984,30.1246,70.9398,-0.134051,47.9197,-76.5904,-0.108611,50.6682,72.6439,-0.104697,28.8708,152.922,-0.10274,27.7342,-139.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-405-js229-361_2018-04-16_04-44-30_10281200,0.806443,TRUE,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-406-EMPTY-_2018-04-11_04-46-09_9981300,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-406-EMPTY-_2018-04-13_04-46-44_10094300,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-406-EMPTY-_2018-04-16_04-46-43_10281300,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-407-JS225-357_2018-04-11_04-48-23_9981400,0.85369,TRUE,0.0361903,-0.398239,24.4227,-137.311,-0.368885,23.5639,-6.6558,-0.351272,15.176,32.3505,-0.349315,23.5064,-170.663,-0.306262,23.2937,30.4588,-0.22407,19.1217,-155.892,-0.192759,22.0699,20.2571,-0.192759,21.7432,-151.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-407-JS225-357_2018-04-13_04-48-58_10094400,0.861933,TRUE,0.0408622,-0.421722,21.6267,-156.402,-0.374755,22.4678,-22.8765,-0.347358,27.0707,168.676,-0.310176,21.2158,3.76572,-0.267123,21.5996,-174.425,-0.167319,36.3929,-168.937,-0.165362,27.0515,1.80564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-407-JS225-357_2018-04-16_04-48-56_10281400,0.862719,TRUE,0.0656088,-0.437378,16.5223,-158.624,-0.386497,27.0241,-23.4939,-0.353229,22.5877,154.005,-0.31409,26.9895,-13.4786,-0.276908,21.4622,174.141,-0.245597,20.8769,-9.35128,-0.116438,30.851,-22.9222,-0.114481,26.0365,124.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-408-js19-32_2018-04-11_04-50-37_9981500,0.876652,FALSE,0.0493911,-0.40998,25.8523,-160.671,-0.347358,13.1597,1.63159,-0.318004,21.682,157.385,-0.272994,36.6365,-28.758,-0.271037,24.894,7.90569,-0.231898,20.7613,168.873,-0.175147,10.4841,-15.0587,-0.100783,17.1178,-155.449,-0.100783,28.3633,-57.4255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-408-js19-32_2018-04-13_04-51-11_10094500,0.88735,FALSE,0.0578211,-0.372798,42.0641,-155.211,-0.325832,21.4722,175.743,-0.308219,18.9391,-155.342,-0.226027,23.2634,176.88,-0.220157,35.7184,20.9823,-0.220157,50.5866,-38.3448,-0.184932,13.8455,2.91699,-0.126223,16.2219,-176.78,-0.124266,21.4271,-21.5235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-408-js19-32_2018-04-16_04-51-10_10281500,0.875027,TRUE,0.0793951,-0.372798,45.7169,-125.002,-0.331703,23.6177,-163.688,-0.306262,20.517,41.5075,-0.216243,32.7661,-118.762,-0.182975,23.2135,39.0415,-0.179061,11.73,117.256,-0.17319,20.1818,-123.159,-0.0342466,20.8933,-3.08554,-0.0322896,32.6922,-133.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-409-js67-96_2018-04-11_04-52-51_9981600,0.792302,TRUE,0.068185,-0.392368,76.109,-18.1574,-0.361057,65.8228,150.857,-0.347358,40.6306,-34.5846,-0.31409,21.5839,144.625,-0.31409,3.25847,11.1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-409-js67-96_2018-04-13_04-53-24_10094600,0.794055,TRUE,0.0646385,-0.386497,76.6105,4.21074,-0.361057,70.7637,174.617,-0.345401,41.0951,12.0313,-0.321918,35.1049,-173.574,-0.227984,25.156,-5.62934,-0.227984,15.2859,-126.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-409-js67-96_2018-04-16_04-53-23_10281600,0.7818,TRUE,0.153055,-0.398239,79.4214,-30.6498,-0.363014,69.5787,115.694,-0.345401,54.7486,-18.9144,-0.325832,39.2917,136.828,-0.316047,41.7824,-28.1541,-0.17319,29.8762,-172.979,-0.17319,22.6932,-83.1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-410-js209-328_2018-04-11_04-55-04_9981700,0.787236,TRUE,0.0862834,-0.390411,46.8288,-9.75124,-0.361057,28.8471,165.203,-0.282779,20.4382,150.03,-0.245597,40.5416,-47.2958,-0.186888,22.9965,-70.589,-0.186888,31.6253,161.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-410-js209-328_2018-04-13_04-55-37_10094700,0.722247,TRUE,0.131582,-0.374755,28.8756,-100.139,-0.28865,23.0233,-83.3242,-0.204501,18.0782,51.0979,-0.192759,21.8952,-81.6359,-0.188845,18.9327,14.7716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-410-js209-328_2018-04-16_04-55-37_10281700,0.755778,TRUE,0.672487,-0.415851,58.3261,166.637,-0.411937,14.8296,-179.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-411-JS225-357_2018-04-11_04-57-23_9981800,0.869961,TRUE,0.0420174,-0.40411,163.107,-8.24653,-0.370842,31.6865,177.151,-0.33953,10.3859,-23.7209,-0.298434,24.5599,162.429,-0.239726,5.19531,-127.699,-0.106654,8.52049,-4.56473,-0.106654,20.8661,1.06271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-411-JS225-357_2018-04-13_04-57-52_10094800,0.875819,TRUE,0.0642225,-0.374755,23.3832,-126.248,-0.33953,17.9018,45.7041,-0.294521,18.7031,-135.402,-0.249511,18.5486,43.3144,-0.186888,10.5753,-128.06,-0.186888,6.62297,-124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-411-JS225-357_2018-04-16_04-57-53_10281800,0.880297,FALSE,0.0657546,-0.372798,24.839,-161.253,-0.345401,18.1696,12.105,-0.300391,19.2967,-174.925,-0.26908,21.052,-9.74544,-0.210372,15.8009,-172.946,-0.210372,36.12,117.287,-0.137965,19.7951,4.64904,-0.120352,12.0442,-168.513,-0.120352,11.8726,-45.8648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-412-JS225-357_2018-04-11_04-59-31_9981900,0.848554,TRUE,0.060823,-0.411937,37.6573,167.056,-0.382583,42.0445,-9.55722,-0.357143,38.8606,138.487,-0.302348,26.203,-25.9474,-0.274951,25.5292,153.174,-0.194716,6.08747,22.7218,-0.192759,19.808,171.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-412-JS225-357_2018-04-13_05-00-06_10094900,0.843458,TRUE,0.0395768,-0.413894,37.6086,-149.87,-0.386497,43.217,35.6946,-0.357143,42.5901,-177.918,-0.304305,27.8999,15.3728,-0.294521,26.9007,-175.84,-0.210372,9.51684,-43.5675,-0.167319,23.987,-156.857,-0.167319,17.0578,-34.5524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-412-JS225-357_2018-04-16_05-00-06_10281900,0.861146,TRUE,0.0577217,-0.415851,34.657,168.835,-0.388454,46.7349,-12.8686,-0.3591,42.4131,130.221,-0.304305,31.685,-33.1477,-0.298434,25.6448,136.808,-0.24364,14.144,-35.1945,-0.171233,25.4286,147.513,-0.169276,9.22752,147.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-413-js146-212_2018-04-11_05-01-45_9982000,0.83505,TRUE,0.0403435,-0.38454,40.2583,21.1101,-0.349315,27.2171,151.171,-0.310176,28.7541,7.45774,-0.247554,24.6879,-5.03343,-0.192759,25.8121,-173.998,-0.192759,12.912,-172.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-413-js146-212_2018-04-13_05-02-20_10095000,0.841728,TRUE,0.0491969,-0.382583,37.9369,21.5932,-0.355186,31.6359,148.981,-0.31409,26.8457,10.2274,-0.276908,17.3295,172.391,-0.216243,21.7171,-18.6558,-0.188845,14.3554,-163.586,-0.188845,27.161,-42.1258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-413-js146-212_2018-04-16_05-02-20_10282000,0.833731,FALSE,0.0719028,-0.392368,33.8857,19.9383,-0.3591,35.9572,143.958,-0.276908,28.0208,172.218,-0.235812,18.6522,-57.5208,-0.235812,32.6081,-2.83492,-0.19863,23.6941,174.736,-0.188845,21.3031,-44.3497,-0.188845,13.2294,129.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-414-js294-413_2018-04-11_05-03-59_9982100,0.834673,FALSE,0.0539848,-0.374755,33.6903,-24.3048,-0.372798,20.8499,65.0793,-0.353229,37.4411,123.604,-0.349315,16.6063,140.437,-0.306262,19.1999,-24.3551,-0.267123,13.2777,179.792,-0.157534,12.2491,161.482,-0.157534,21.2582,-8.45897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-414-js294-413_2018-04-13_05-04-34_10095100,0.843657,TRUE,0.0264006,-0.390411,28.3069,15.8227,-0.374755,28.405,120.323,-0.357143,18.1798,148.715,-0.310176,19.3347,3.95588,-0.245597,13.7592,-155.855,-0.204501,14.8371,5.61053,-0.118395,17.7777,-146.725,-0.118395,20.2141,11.0982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-414-js294-413_2018-04-16_05-04-33_10282100,0.859065,TRUE,0.0434513,-0.402153,28.2143,56.9049,-0.361057,32.5218,153.724,-0.3591,21.4426,173.633,-0.31409,22.1959,53.763,-0.261252,17.1312,-128.667,-0.229941,15.1529,50.0973,-0.14775,16.5456,-148.809,-0.0596869,18.3141,51.1569,-0.0577299,26.966,-68.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-415-js92-129_2018-04-11_05-06-13_9982200,0.823619,TRUE,0.0211676,-0.396282,141.439,176.002,-0.353229,16.5408,116.337,-0.327789,50.1346,-20.1511,-0.300391,14.1419,113.895,-0.261252,41.8804,-17.7777,-0.261252,19.2101,15.4179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
