,,,,Leaf 1,,,Leaf 2,,,Leaf 3,,,Leaf 4,,,Leaf 5,,,Leaf 6,,,Leaf 7,,,Leaf 8,,,Leaf 9,,,Leaf 10,,,Leaf 11,,,Leaf 12,,,Leaf 13,,,Leaf 14,,,Leaf 15,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-595-js142-208_2018-04-11_11-48-59_10000200,0.838371,TRUE,0.0446681,-0.425636,156.021,166.554,-0.423679,21.0487,60.0831,-0.400196,23.7461,-85.3189,-0.335616,22.3427,92.0333,-0.327789,15.2548,51.4142,-0.298434,24.6488,-64.1305,-0.200587,41.5984,136.154,-0.19863,31.3629,-134.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-595-js142-208_2018-04-13_11-49-55_10113200,0.828,TRUE,0.0646089,-0.439335,12.825,-135.559,-0.40998,25.019,152.998,-0.361057,15.266,-41.8588,-0.333659,27.7148,156.614,-0.24364,29.0933,-15.032,-0.241683,32.2004,122.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-595-js142-208_2018-04-16_11-50-31_10300200,0.82944,FALSE,0.054969,-0.437378,47.6333,-8.96937,-0.437378,63.0925,20.8169,-0.415851,15.0512,-151.34,-0.382583,26.3238,17.4754,-0.347358,9.25928,-150.16,-0.31409,33.4838,31.1596,-0.22407,24.922,-139.947,-0.222113,35.3054,38.3669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-596-js36-62_2018-04-11_11-51-12_10000300,0.782716,TRUE,0.018148,-0.380626,29.9851,150.254,-0.376712,46.2501,-12.3319,-0.316047,31.2214,173.217,-0.265166,21.8116,12.3728,-0.175147,28.9869,160.129,-0.17319,25.2257,26.6605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-596-js36-62_2018-04-13_11-52-13_10113300,0.772498,TRUE,0.0333256,-0.38454,29.6529,-173.888,-0.382583,42.0624,30.1577,-0.316047,34.7462,-146.703,-0.290607,20.5384,17.6728,-0.202544,18.9539,-159.241,-0.200587,21.6572,42.5912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-596-js36-62_2018-04-16_11-52-50_10300300,0.772647,TRUE,0.0325701,-0.38454,32.8404,-32.6226,-0.380626,38.8743,163.439,-0.319961,32.8223,-6.73354,-0.296477,29.1175,155.691,-0.253425,21.1805,-16.1062,-0.15362,31.4346,172.924,-0.151663,23.938,-29.8373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-597-js10-1-19_2018-04-11_11-53-27_10000400,0.887778,FALSE,0.102474,-0.394325,44.7529,177.823,-0.333659,36.7726,-29.3546,-0.316047,55.0625,-162.23,-0.286693,47.6391,-168.826,-0.263209,23.2404,170.129,-0.241683,19.2901,43.0319,-0.204501,26.5002,96.5812,-0.151663,21.1191,11.6749,-0.151663,44.6932,-8.1108,-0.151663,41.1317,19.0954,-0.151663,45.9203,170.999,-0.149706,25.7659,-143.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-597-js10-1-19_2018-04-13_11-54-23_10113400,0.892302,FALSE,0.0643714,-0.400196,28.4815,-156.103,-0.341487,48.8079,-9.68064,-0.323875,31.231,-151.523,-0.294521,34.27,-151.99,-0.294521,33.935,-66.6636,-0.169276,14.7386,-168.807,-0.167319,43.2875,2.1903,-0.15362,64.4,28.2955,-0.151663,73.8017,-7.56326,0.0146771,45.1774,138.295,0.016634,28.2647,114.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-597-js10-1-19_2018-04-16_11-55-05_10300400,0.883791,FALSE,0.0667661,-0.40998,51.6167,171.001,-0.406067,29.8796,134.37,-0.355186,19.6162,-40.4842,-0.329746,50.8968,-178.997,-0.325832,32.3911,110.514,-0.241683,26.5533,50.3237,-0.186888,32.3414,8.61902,-0.186888,44.7613,36.8043,-0.17319,25.032,-133.401,-0.17319,91.1961,-141.727,-0.151663,26.9129,4.3097,-0.12818,18.5536,-103.106,-0.112524,56.9772,138.068,-0.112524,0.153233,-88.2792,-0.00097847,56.848,160.342,0.00097847,18.5335,-9.39157,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-598-js123-181_2018-04-11_11-55-42_10000500,0.865178,TRUE,0.0631703,-0.370842,34.6021,-166.689,-0.347358,40.403,-177.24,-0.33953,46.2448,22.7639,-0.319961,35.6307,30.837,-0.286693,29.1901,-168.032,-0.22407,26.4856,20.7201,-0.15362,26.0379,-112.02,-0.151663,30.5515,15.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-598-js123-181_2018-04-13_11-56-37_10113500,0.878254,FALSE,0.0392367,-0.374755,36.3485,-177.29,-0.347358,43.5949,174.648,-0.337573,45.2625,27.7705,-0.337573,37.8982,-14.3922,-0.318004,34.8756,35.0141,-0.284736,31.9662,-173.82,-0.259295,39.9838,31.7654,-0.192759,40.5733,-137.997,-0.171233,33.7487,8.45186,-0.171233,18.0245,161.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-598-js123-181_2018-04-16_11-57-19_10300500,0.886029,TRUE,0.0706672,-0.370842,37.299,-169.666,-0.361057,30.9644,-19.3949,-0.355186,39.6764,161.266,-0.343444,47.5994,24.6242,-0.341487,48.8721,-3.77746,-0.323875,44.5507,35.9383,-0.282779,42.0187,31.2608,-0.261252,66.0219,176.443,-0.249511,30.6689,173.224,-0.194716,30.9472,35.8077,-0.15362,19.3517,42.6117,-0.15362,33.3724,-140.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-599-js177-258_2018-04-11_11-57-57_10000600,0.820348,TRUE,0.026328,-0.425636,44.9442,-136.644,-0.388454,32.3234,17.5228,-0.347358,18.4365,-169.904,-0.280822,15.8337,25.5434,-0.280822,8.57833,-156.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-599-js177-258_2018-04-13_11-58-51_10113600,0.835642,TRUE,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-599-js177-258_2018-04-16_11-59-34_10300600,0.844709,TRUE,0.0695198,-0.45499,28.9773,-145.551,-0.453033,62.501,-138.364,-0.402153,24.1311,-0.169305,-0.357143,24.5065,-160.164,-0.323875,19.9062,34.1045,-0.294521,26.1205,-153.209,-0.2182,32.0897,22.8044,-0.214286,34.2341,151.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-600-js233-371_2018-04-11_12-00-11_10000700,0.853484,FALSE,0.0971994,-0.402153,40.0117,-153.392,-0.374755,37.5774,-11.2458,-0.374755,25.2272,-83.9722,-0.351272,27.7574,-141.198,-0.351272,42.0241,170.51,-0.272994,40.3415,6.04439,-0.272994,54.3989,-0.322318,-0.272994,58.6212,50.2938,-0.134051,57.9717,133.667,-0.126223,34.7707,8.09024,-0.124266,19.0033,164.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-600-js233-371_2018-04-13_12-01-16_10113700,0.867395,FALSE,0.115394,-0.408023,45.8669,-129.283,-0.376712,32.4691,-46.9345,-0.357143,53.7833,168.189,-0.341487,32.7211,-12.6139,-0.33953,28.8146,82.8855,-0.316047,64.2408,159.68,-0.202544,55.2569,-7.10279,-0.202544,67.9181,44.59,-0.19863,38.7708,155.454,-0.167319,21.9486,-22.9955,-0.165362,19.5482,-162.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-600-js233-371_2018-04-16_12-01-48_10300700,0.877793,FALSE,0.0905498,-0.411937,102.498,-173.262,-0.386497,56.6849,35.2383,-0.294521,86.8935,-50.0718,-0.292564,155.112,-6.62093,-0.274951,124.142,-20.3732,-0.274951,10.0294,-67.9144,-0.274951,120.162,-82.6465,-0.271037,22.8652,-5.41677,-0.271037,63.9547,-76.0683,-0.227984,160.382,-63.9032,-0.227984,117.136,-67.8234,-0.171233,34.7145,-20.5132,-0.169276,124.898,-18.4242,-0.169276,91.6481,8.03339,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-601-js138-200_2018-04-11_12-02-25_10000800,0.868953,TRUE,0.0552469,-0.378669,41.4735,-29.1942,-0.353229,34.9402,136.044,-0.312133,40.8269,-25.6438,-0.186888,22.0155,-38.649,-0.186888,37.2739,121.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-601-js138-200_2018-04-13_12-03-31_10113800,0.880425,TRUE,0.0998427,-0.380626,40.244,11.6151,-0.364971,24.467,-78.2696,-0.355186,34.1917,154.235,-0.312133,43.2976,-12.1328,-0.227984,17.137,-29.1811,-0.227984,33.1617,136.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-601-js138-200_2018-04-16_12-04-02_10300800,0.878795,TRUE,0.0517019,-0.400196,21.2566,70.2162,-0.353229,41.1955,-128.036,-0.319961,37.1969,45.0991,-0.249511,33.6446,-129.314,-0.177104,39.8002,-134.519,-0.159491,43.4135,28.1695,-0.159491,19.0514,44.6254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-602-EMPTY-_2018-04-11_12-04-39_10000900,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-602-EMPTY-_2018-04-13_12-05-45_10113900,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-602-EMPTY-_2018-04-16_12-06-16_10300900,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-603-js147-1-214_2018-04-11_12-06-53_10001000,0.872508,TRUE,0.0403435,-0.458904,6.237,-26.8839,-0.380626,33.2936,-22.6385,-0.319961,34.0641,-17.1983,-0.304305,24.5673,137.342,-0.302348,43.8181,161.284,-0.235812,30.4178,-32.0552,-0.139922,29.5597,-29.8393,-0.136008,39.0046,175.918,-0.134051,13.2058,120.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-603-js147-1-214_2018-04-13_12-07-59_10114000,0.870185,TRUE,0.0886909,-0.38454,29.4012,12.1531,-0.353229,18.0018,17.2837,-0.302348,38.3578,173.008,-0.300391,24.7884,102.224,-0.255382,14.0383,67.0655,-0.206458,23.2127,-174.138,-0.167319,48.5695,79.6991,-0.104697,38.8179,-10.131,-0.10274,25.8131,-179.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-603-js147-1-214_2018-04-16_12-08-38_10301000,0.816369,FALSE,0.138598,-0.406067,173.204,-38.8272,-0.406067,147.937,139.68,-0.366928,52.9805,42.2088,-0.316047,49.1043,25.499,-0.255382,66.9907,31.9783,-0.253425,10.8878,-161.99,-0.222113,60.1372,-18.1915,-0.212329,52.8528,134.896,-0.208415,27.2834,-178.74,-0.202544,62.7788,-11.7173,-0.202544,13.7824,20.3948,-0.167319,25.3106,-8.00492,-0.139922,48.4793,-62.6823,-0.137965,21.8518,-172.243,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-604-js153-2-222_2018-04-11_12-09-06_10001100,0.830528,TRUE,0.0192737,-0.316047,34.1952,2.30724,-0.316047,10.3369,-172.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-604-js153-2-222_2018-04-13_12-10-13_10114100,0.825631,TRUE,0.0566501,-0.310176,41.3161,-12.0456,-0.306262,28.7916,169.195,-0.304305,12.9062,-59.0736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-604-js153-2-222_2018-04-16_12-10-47_10301100,0.797299,TRUE,0.0484912,-0.390411,10.358,48.4609,-0.390411,9.90967,-131.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-605-js18-31_2018-04-11_12-11-20_10001200,0.875397,TRUE,0.140069,-0.380626,35.1106,170.982,-0.357143,39.763,-10.2499,-0.325832,29.6455,165.273,-0.296477,29.3054,11.4621,-0.261252,25.7717,145.185,-0.163405,22.2041,4.35778,-0.0381605,31.3465,-146.702,0.00293541,36.7102,-30.4673,0.00293541,29.6632,164.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-605-js18-31_2018-04-13_12-12-27_10114200,0.868959,FALSE,0.145184,-0.388454,39.0545,-166.643,-0.363014,40.6398,9.52602,-0.325832,31.029,179.073,-0.31409,26.9828,-129.006,-0.298434,21.5539,36.5607,-0.253425,40.977,-174.381,-0.204501,32.5146,18.041,-0.112524,30.038,-141.169,-0.112524,53.8628,126.102,0.016634,25.9039,-8.53718,0.016634,30.6156,-159.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-605-js18-31_2018-04-16_12-13-02_10301200,0.781821,FALSE,0.167545,-0.451076,45.5858,170.905,-0.447162,22.8154,179.149,-0.370842,41.1521,-10.1535,-0.321918,33.8432,-173.599,-0.296477,24.4168,-72.115,-0.294521,21.166,34.7622,-0.251468,57.7537,-175.65,-0.196673,56.9527,23.7663,-0.186888,33.9758,-176.48,-0.184932,25.9937,123.415,-0.110568,39.8874,35.0237,0.00880629,37.5942,-115.671,0.0205479,38.6607,-10.6359,0.0205479,1.82746,138.099,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-606-js198-307_2018-04-11_12-13-34_10001300,0.869063,TRUE,0.051739,-0.396282,29.9785,25.7819,-0.380626,35.8124,-156.392,-0.33953,24.7262,29.9428,-0.306262,40.4832,-167.242,-0.241683,33.2952,15.887,-0.136008,70.4389,-134.475,-0.120352,41.148,-141.725,-0.0303327,42.968,16.3218,-0.0283757,60.1786,-53.3664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-606-js198-307_2018-04-13_12-14-41_10114300,0.861919,FALSE,0.114209,-0.402153,13.1706,83.4672,-0.394325,31.976,-1.46737,-0.392368,18.0358,-46.9657,-0.388454,26.1397,-179.119,-0.349315,29.8622,1.4793,-0.306262,33.8951,175.26,-0.26908,16.3854,6.55473,-0.208415,28.3066,-166.561,-0.126223,41.2013,-2.62048,-0.0831703,31.0952,-177.963,-0.0831703,41.9208,-19.0248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-606-js198-307_2018-04-16_12-15-15_10301300,0.875383,FALSE,0.121173,-0.45499,3.68971,-18.2924,-0.421722,52.22,2.14385,-0.390411,25.1537,167.105,-0.388454,24.8245,-49.0063,-0.388454,47.9086,32.086,-0.343444,37.5058,-6.03368,-0.318004,28.2732,148.176,-0.271037,29.6893,-15.7634,-0.214286,36.6785,-178.943,-0.182975,32.7923,11.5617,-0.0675147,44.103,-21.9866,-0.055773,48.8025,173.881,-0.0538161,6.98609,176.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-607-js149-216_2018-04-11_12-15-48_10001400,0.886982,FALSE,0.064133,-0.355186,33.7013,-153.368,-0.319961,33.9808,13.1943,-0.255382,48.695,-175.183,-0.251468,21.9059,177.542,-0.237769,61.5104,42.3125,-0.231898,28.5928,31.3735,-0.092955,30.9907,176.956,-0.092955,27.759,44.6842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-607-js149-216_2018-04-13_12-16-55_10114400,0.881063,FALSE,0.075107,-0.357143,35.7621,-172.885,-0.323875,36.7622,-3.61907,-0.296477,30.6286,163.858,-0.267123,34.0321,164.571,-0.206458,35.6852,4.24051,-0.206458,45.4691,-163.826,-0.204501,15.7289,41.9845,-0.171233,31.955,174.003,-0.136008,81.5994,78.2969,-0.0851272,26.8523,-55.9752,-0.0851272,35.2943,169.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-607-js149-216_2018-04-16_12-17-29_10301400,0.881816,FALSE,0.0923919,-0.366928,27.4405,-148.722,-0.323875,42.5828,2.87459,-0.296477,20.1347,-174.451,-0.237769,60.1213,71.7147,-0.192759,17.2314,16.9043,-0.192759,43.6898,22.369,-0.108611,45.0469,166.682,-0.104697,17.6642,-155.314,-0.0753425,39.3976,-6.93226,-0.0733855,23.572,-179.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-608-js251-404_2018-04-11_12-18-07_10001500,0.822562,TRUE,0.100092,-0.366928,43.5632,27.1829,-0.347358,45.2262,-128.059,-0.329746,40.3335,34.0681,-0.316047,35.4875,-138.777,-0.284736,25.2838,40.5496,-0.231898,29.9682,-133.472,-0.17319,23.6902,10.9321,-0.151663,7.54168,-142.524,-0.151663,27.8545,95.3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-608-js251-404_2018-04-13_12-19-09_10114500,0.83437,TRUE,0.0650814,-0.374755,45.8735,56.512,-0.351272,45.8547,-82.6284,-0.329746,45.9069,83.8022,-0.318004,33.6181,-88.7301,-0.28865,33.0576,74.8196,-0.235812,17.0025,-101.562,-0.184932,4.67659,8.56452,-0.132094,16.3451,-130.651,-0.130137,2.1005,103.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-608-js251-404_2018-04-16_12-19-43_10301500,0.83979,TRUE,0.103644,-0.378669,46.263,73.0464,-0.361057,45.1133,-43.078,-0.331703,48.1806,118.252,-0.319961,37.6289,-41.0142,-0.286693,33.2741,122.973,-0.237769,24.1346,-46.3424,-0.192759,25.7601,117.659,-0.169276,14.3029,-27.6676,-0.112524,27.8505,100.837,-0.110568,24.2902,-100.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-609-js147-3-214_2018-04-11_12-20-17_10001600,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-609-js147-3-214_2018-04-13_12-21-23_10114600,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-609-js147-3-214_2018-04-16_12-21-56_10301600,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-610-js104-2-150_2018-04-11_12-22-31_10001700,0.800173,TRUE,0.0753361,-0.331703,44.8147,-9.2177,-0.290607,29.9922,-174.638,-0.261252,25.0473,-9.13853,-0.222113,30.0192,-152.85,-0.161448,19.8134,12.3042,-0.0459883,30.3168,-5.61067,-0.0440313,27.9027,-170.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-610-js104-2-150_2018-04-13_12-23-37_10114700,0.787926,TRUE,0.168672,-0.329746,50.3536,-21.3412,-0.292564,33.6884,149.275,-0.263209,27.1447,-17.1315,-0.216243,26.9532,174.742,-0.186888,24.4979,4.92626,-0.167319,26.2909,-106.591,-0.139922,26.3476,159.544,-0.0518591,21.9444,2.24635,-0.0518591,11.4695,-159.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-610-js104-2-150_2018-04-16_12-24-11_10301700,0.780738,TRUE,0.175319,-0.333659,53.3952,14.9943,-0.292564,38.1086,141.224,-0.265166,30.8013,1.46267,-0.226027,32.3145,179.95,-0.190802,28.0394,9.90752,-0.177104,34.3661,170.886,-0.126223,20.2447,-2.34628,-0.122309,10.3227,141.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-611-js176-257_2018-04-11_12-24-45_10001800,0.854247,TRUE,0.0665074,-0.435421,29.4465,-141.903,-0.398239,21.5567,-7.93496,-0.355186,22.3726,-177.985,-0.319961,17.2065,-5.06379,-0.278865,34.3366,179.758,-0.271037,31.7519,110.273,-0.2182,20.2685,-14.2478,-0.216243,22.0733,156.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-611-js176-257_2018-04-13_12-25-51_10114800,0.863328,TRUE,0.0884315,-0.443249,24.3549,-90.9081,-0.402153,23.6292,49.4242,-0.353229,26.4494,-109.981,-0.319961,32.0053,31.7445,-0.276908,37.7886,-117.856,-0.233855,42.2073,47.7859,-0.182975,22.6959,-138.339,-0.182975,20.9778,62.6174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-611-js176-257_2018-04-16_12-26-25_10301800,0.850264,FALSE,0.0855256,-0.439335,29.6818,-159.939,-0.408023,22.7928,-9.76032,-0.357143,26.8357,174.975,-0.319961,22.5347,-16.4006,-0.319961,9.8164,-47.6901,-0.272994,36.1191,-6.67265,-0.265166,39.1753,151.288,-0.263209,8.1709,103.62,-0.139922,24.2934,-25.8528,-0.139922,30.1755,177.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-612-js14-1-24_2018-04-11_12-26-58_10001900,0.886,TRUE,0.0437149,-0.349315,31.2249,12.29,-0.312133,25.2602,-158.995,-0.284736,28.0054,16.4794,-0.255382,22.7595,-163.091,-0.192759,28.8195,26.132,-0.0831703,26.2285,-143.215,0.00684929,24.1184,-130.495,0.00880629,21.8528,22.0338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-612-js14-1-24_2018-04-13_12-28-05_10114900,0.885354,TRUE,0.0662189,-0.347358,31.8954,90.7459,-0.31409,30.918,-78.5658,-0.28865,37.5505,86.7144,-0.267123,28.977,-81.7012,-0.206458,32.185,95.5903,-0.171233,28.3286,-92.8288,-0.0381605,17.6822,94.8784,0.0283757,11.6009,104.039,0.0303327,24.9915,-55.0524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-612-js14-1-24_2018-04-16_12-28-39_10301900,0.887277,FALSE,0.0788871,-0.347358,40.874,-18.1132,-0.316047,25.813,174.732,-0.31409,13.5805,78.1994,-0.290607,37.1813,-11.103,-0.267123,23.35,156.657,-0.214286,41.4265,-8.02427,-0.208415,33.5888,179.795,-0.169276,26.9722,-0.259399,-0.0303327,8.22383,-60.5748,0.0714286,25.0454,-169.832,0.0714286,26.1993,45.7438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-613-js28-3-48_2018-04-11_12-29-13_10002000,0.886784,TRUE,0.121299,-0.431507,26.4029,27.8582,-0.394325,35.9739,117.02,-0.370842,33.352,13.9852,-0.341487,37.1553,124.818,-0.316047,35.5323,0.751636,-0.276908,31.944,125.847,-0.202544,30.0183,-50.5697,-0.159491,33.204,142.703,-0.159491,15.1514,-36.8466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-613-js28-3-48_2018-04-13_12-30-19_10115000,0.884479,TRUE,0.110025,-0.431507,34.116,47.0127,-0.42955,17.3512,116.122,-0.396282,39.6051,149.751,-0.370842,38.0872,63.5182,-0.343444,36.5678,155.805,-0.312133,38.5932,43.7993,-0.286693,33.978,157.348,-0.247554,37.7665,26.8504,-0.132094,26.475,-158.269,-0.130137,32.6802,1.66727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-613-js28-3-48_2018-04-16_12-30-52_10302000,0.887487,FALSE,0.0981014,-0.447162,27.4101,138.106,-0.400196,39.8982,-75.9242,-0.376712,35.64,-162.702,-0.33953,37.8912,-76.1106,-0.331703,31.9939,-128.099,-0.300391,44.2039,-47.0364,-0.267123,42.6863,163.329,-0.267123,48.4159,-98.9606,-0.259295,37.373,142.932,-0.239726,35.5577,-42.5549,-0.145793,38.2668,136.423,-0.143836,31.1902,-107.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-614-js249-400_2018-04-11_12-31-27_10002100,0.874053,TRUE,0.0518129,-0.456947,23.6893,-148.585,-0.453033,64.2043,-152.25,-0.394325,26.2292,157.709,-0.372798,23.2856,-58.6159,-0.337573,25.5149,148.784,-0.300391,22.2163,-37.2562,-0.280822,53.5404,-136.114,-0.261252,23.2792,154.111,-0.200587,30.5449,115.936,-0.145793,17.588,-155.536,-0.145793,33.4619,-56.0952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-614-js249-400_2018-04-13_12-32-37_10115100,0.875289,FALSE,0.0589688,-0.45499,87.9487,-119.172,-0.437378,41.0828,-117.213,-0.402153,31.1264,-138.298,-0.378669,17.0344,-19.7542,-0.337573,33.1812,175.003,-0.318004,6.78859,2.99908,-0.261252,29.4443,-154.575,-0.167319,24.9138,-155.254,-0.0499021,22.1578,-5.44344,-0.0499021,37.8874,122.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-614-js249-400_2018-04-16_12-33-06_10302100,0.883388,TRUE,0.0651108,-0.45499,40.8874,-137.842,-0.402153,24.3692,-155.538,-0.378669,24.1259,-50.7851,-0.343444,22.9627,177.33,-0.318004,36.1177,-26.6382,-0.267123,36.2315,-165.066,-0.231898,32.2296,-16.8739,-0.17319,20.5689,-169.64,-0.159491,45.7722,-85.7513,-0.0499021,31.8965,26.178,-0.0499021,49.083,158.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-615-js89-126_2018-04-11_12-33-41_10002200,0.856057,TRUE,0.0664786,-0.351272,31.9697,123.613,-0.325832,29.6219,-33.9757,-0.316047,37.1932,157.899,-0.239726,27.771,-71.2357,-0.192759,25.4889,165.724,-0.145793,17.2415,-60.5639,-0.00880626,17.7531,164.776,-0.00489238,3.91697,22.2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
