,,,,Leaf 1,,,Leaf 2,,,Leaf 3,,,Leaf 4,,,Leaf 5,,,Leaf 6,,,Leaf 7,,,Leaf 8,,,Leaf 9,,,Leaf 10,,,Leaf 11,,,Leaf 12,,,Leaf 13,,,Leaf 14,,,Leaf 15,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant name,Accuracy reconstruction,Topology skeleton,Error skeleton,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-575-js144-210_2018-04-13_11-05-11_10111200,0.860652,TRUE,0.0984521,-0.40998,47.7272,-147.215,-0.374755,54.3333,-21.016,-0.353229,49.6054,-123.303,-0.335616,35.6948,-13.3863,-0.321918,33.0279,-154.322,-0.239726,32.4692,-151.347,-0.192759,27.2649,1.0905,-0.0909981,21.1442,-172.89,-0.0890411,21.151,9.52824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-575-js144-210_2018-04-16_11-05-37_10298200,0.865678,FALSE,0.0948464,-0.372798,54.6979,-14.8607,-0.370842,31.584,12.5307,-0.368885,47.39,-99.9067,-0.331703,31.3356,-25.8155,-0.321918,37.6122,-121.272,-0.310176,44.1083,1.51991,-0.310176,51.6505,-20.6636,-0.241683,40.0809,-122.438,-0.19863,32.874,6.05785,-0.132094,26.2889,-132.488,-0.00880626,17.4277,56.3052,-0.00880626,26.9896,-152.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-576-js227-359_2018-04-11_11-06-19_9998300,0.84388,TRUE,0.0407684,-0.361057,31.2006,162.444,-0.33953,53.5851,-27.255,-0.306262,42.6754,161.323,-0.216243,38.6608,-12.1974,-0.15362,23.8775,133.162,-0.15362,3.85204,5.38373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-576-js227-359_2018-04-13_11-07-25_10111300,0.830336,TRUE,0.0758175,-0.376712,28.5763,174.842,-0.33953,54.973,-31.3484,-0.306262,43.5936,171.534,-0.222113,49.0131,-14.5515,-0.196673,31.055,147.55,-0.196673,10.1761,-8.52577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-576-js227-359_2018-04-16_11-07-52_10298300,0.78417,TRUE,0.0780083,-0.368885,32.3299,-3.89238,-0.341487,53.0974,134.541,-0.312133,41.9124,0.75259,-0.226027,59.1227,159.502,-0.220157,47.646,-36.8917,-0.17319,7.49415,-1.26402,-0.17319,16.0675,167.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-577-js268-427_2018-04-11_11-08-35_9998400,0.772242,FALSE,0.144946,-0.361057,40.9718,55.1796,-0.310176,51.4016,153.189,-0.278865,46.3223,-3.45459,-0.226027,42.9592,157.422,-0.159491,43.2513,-12.8426,-0.092955,29.6581,156.732,0.104697,14.1586,19.6996,0.104697,5.23664,18.2179,0.12818,23.5307,125.93,0.12818,16.4256,-25.9603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-577-js268-427_2018-04-13_11-09-38_10111400,0.777099,FALSE,0.168445,-0.386497,35.6028,115.501,-0.316047,46.9258,170.26,-0.278865,49.3777,36.6987,-0.229941,39.8908,-172.369,-0.165362,46.1297,17.1804,-0.0949119,31.8835,-169.764,-0.0146771,27.7141,32.712,0.202544,24.5966,167.509,0.202544,12.5133,-112.842,0.325832,4.90381,48.3421,0.325832,11.8968,103.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-577-js268-427_2018-04-16_11-10-07_10298400,0.800089,FALSE,0.189945,-0.449119,27.3605,-29.5293,-0.331703,60.2857,116.347,-0.28865,17.2969,14.2964,-0.251468,61.0735,138.403,-0.181018,23.7736,-58.3078,-0.132094,63.6872,143.318,0.0322896,62.4635,156.499,0.175147,38.971,-160.781,0.227984,35.5747,-168.496,0.227984,46.1155,-174.732,0.306262,31.4712,150.245,0.308219,17.0052,114.633,0.406067,#NAME?,0,0.40998,50.2116,135.716,0.423679,121.991,-31.0629,0.425636,53.3688,84.1145,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-578-js40-66_2018-04-11_11-10-48_9998500,0.859645,TRUE,0.0294194,-0.415851,39.5045,-166.315,-0.380626,54.6499,24.3811,-0.370842,44.6443,175.698,-0.325832,38.3227,-168.474,-0.306262,28.5656,3.52762,-0.267123,41.9479,166.798,-0.267123,19.7683,8.51243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-578-js40-66_2018-04-13_11-11-51_10111500,0.858854,TRUE,0.0287612,-0.451076,48.4452,6.66639,-0.441292,10.8924,46.9703,-0.386497,50.4187,176.547,-0.374755,49.5606,-22.9648,-0.333659,46.2114,-10.3549,-0.310176,34.0994,159.423,-0.292564,2.83718,-23.6535,-0.292564,53.2697,-26.8444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-578-js40-66_2018-04-16_11-12-20_10298500,0.86597,FALSE,0.0498925,-0.45499,70.0544,18.1804,-0.42955,39.5452,143.616,-0.380626,46.1744,1.22425,-0.302348,42.9655,170.332,-0.296477,59.2108,7.32266,-0.296477,61.9874,-18.8843,-0.263209,30.4533,-179.423,-0.261252,28.2353,-10.6871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-579-js211-331_2018-04-11_11-13-02_9998600,0.844903,TRUE,0.0898066,-0.451076,54.0092,17.2749,-0.396282,33.9049,162.702,-0.368885,33.699,26.6359,-0.337573,25.032,159.157,-0.274951,25.9477,22.9501,-0.229941,21.1655,178.883,-0.190802,16.1111,139.173,-0.143836,19.1141,1.29472,-0.0792564,26.0138,-134.501,-0.0753425,24.7187,0.622949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-579-js211-331_2018-04-13_11-14-05_10111600,0.755095,TRUE,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-579-js211-331_2018-04-16_11-14-37_10298600,0.703442,FALSE,0.260311,-0.441292,61.5705,-36.5033,-0.441292,107.014,-53.704,-0.437378,65.7114,-52.4809,-0.425636,30.4288,33.8368,-0.408023,37.8039,48.871,-0.382583,71.38,-10.5453,-0.343444,32.5214,38.8911,-0.265166,53.8577,-20.3655,-0.265166,50.6804,-27.0829,-0.265166,51.3353,-10.9959,-0.255382,35.1343,24.4649,-0.253425,23.1815,49.6879,-0.212329,51.2196,-30.271,-0.182975,54.3397,9.92271,-0.110568,45.6022,20.7243,-0.0401174,36.9196,-8.86072,-0.0362035,20.6786,-24.6746,-0.0362035,35.5106,-64.3956,0.274951,73.3833,124.268,0.276908,#NAME?,0,,,,,,0,,,
4-9-18_Schnable_49-580-js56-85_2018-04-11_11-15-16_9998700,0.807499,TRUE,0.0518129,-0.370842,96.1724,105.41,-0.355186,29.0976,-138.031,-0.280822,29.71,64.3368,-0.19863,14.9473,75.5022,-0.19863,16.9302,-127.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-580-js56-85_2018-04-13_11-16-19_10111700,0.798758,FALSE,0.0426507,-0.435421,23.449,7.9943,-0.425636,5.20613,22.879,-0.361057,28.6296,133.174,-0.31409,26.3139,142.132,-0.286693,33.9511,-0.0478607,-0.200587,19.4686,2.43809,-0.200587,13.0269,160.772,-0.186888,22.5248,161.58,-0.186888,21.9754,164.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-580-js56-85_2018-04-16_11-16-51_10298700,0.83801,TRUE,0.102735,-0.451076,42.7623,45.5291,-0.374755,33.8442,27.2012,-0.364971,27.324,144.95,-0.286693,34.4606,31.8458,-0.253425,28.0086,-162.413,-0.210372,19.9411,25.7175,-0.120352,30.4167,170.008,-0.120352,20.7572,28.0234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-581-js86-123_2018-04-11_11-17-30_9998800,0.879409,TRUE,0.089977,-0.349315,45.259,-168.917,-0.325832,35.4969,4.65297,-0.292564,25.7935,174.478,-0.255382,30.8779,11.3044,-0.188845,19.8094,158.368,-0.0733855,29.2837,25.4015,-0.0225049,20.7945,163.626,-0.0225049,6.53501,-32.5847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-581-js86-123_2018-04-13_11-18-33_10111800,0.888039,TRUE,0.136328,-0.398239,169.029,-165.886,-0.351272,41.5771,-135.76,-0.331703,37.7761,35.2824,-0.292564,24.2689,-137.074,-0.261252,35.1919,38.3527,-0.200587,19.8699,-142.387,-0.163405,26.7018,45.4539,0.0401174,20.5296,-177.542,0.0401174,13.9399,12.3336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-581-js86-123_2018-04-16_11-19-05_10298800,0.846999,TRUE,0.133604,-0.376712,171.629,144.246,-0.374755,45.9801,-80.8271,-0.33953,33.5095,107.589,-0.294521,32.731,-52.2225,-0.271037,35.3685,125.96,-0.26908,17.6606,124.681,-0.26908,33.4036,107.08,-0.227984,33.0919,-58.3641,-0.139922,10.899,-29.004,-0.12818,19.9217,-45.4004,0.0146771,17.0751,171.171,0.0146771,7.03322,-16.7298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-582-js127-186_2018-04-11_11-19-45_9998900,0.860897,TRUE,0.0616981,-0.376712,33.664,-18.8512,-0.361057,23.8125,178.758,-0.353229,22.3932,-13.5368,-0.274951,18.5942,-34.259,-0.26908,6.76016,17.1031,-0.26908,11.8509,-15.1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-582-js127-186_2018-04-13_11-20-47_10111900,0.850879,TRUE,0.0263281,-0.376712,36.6317,19.2656,-0.366928,22.8708,-125.077,-0.323875,29.151,26.2976,-0.28865,20.1485,4.05992,-0.229941,25.8687,-164.113,-0.141879,26.4431,1.30747,-0.141879,17.4769,-179.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-582-js127-186_2018-04-16_11-21-21_10298900,0.84002,TRUE,0.0952493,-0.386497,38.4347,44.758,-0.368885,23.8813,-76.6995,-0.319961,31.7127,46.6733,-0.28865,22.7296,25.1529,-0.231898,25.6875,-137.376,-0.182975,19.1213,50.0567,-0.104697,22.7523,-133.578,-0.10274,27.2113,-8.01146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-583-js55-84_2018-04-11_11-21-58_9999000,0.865776,TRUE,0.0506165,-0.361057,60.7039,-4.06419,-0.327789,56.8888,-166.653,-0.296477,47.9485,-9.22255,-0.274951,32.8644,-153.332,-0.204501,25.1942,-11.352,-0.136008,22.6627,-174.892,-0.134051,18.5535,32.3319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-583-js55-84_2018-04-13_11-23-01_10112000,0.867059,FALSE,0.0512182,-0.45499,19.494,25.3942,-0.453033,13.5816,79.93,-0.327789,56.1558,-177.341,-0.300391,52.5197,4.34504,-0.272994,42.414,-140.995,-0.249511,32.6782,1.93683,-0.188845,24.93,-158.952,-0.110568,13.728,41.3397,-0.108611,19.1517,-175.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-583-js55-84_2018-04-16_11-23-35_10299000,0.85052,TRUE,0.72106,-0.394325,55.9502,179.368,-0.392368,6.28004,140.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-584-js176-257_2018-04-11_11-24-26_9999100,0.84583,TRUE,0.048333,-0.433464,57.4601,-141.334,-0.411937,28.0078,41.117,-0.382583,28.4976,-128.087,-0.349315,25.1855,23.9616,-0.276908,25.3073,43.5069,-0.245597,25.1437,-130.302,-0.139922,16.0912,53.3923,-0.139922,10.3891,-121.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-584-js176-257_2018-04-13_11-25-14_10112100,0.860404,TRUE,0.0680725,-0.419765,25.9687,-135.807,-0.386497,28.7094,60.4654,-0.347358,25.548,-159.567,-0.286693,25.3369,-132.347,-0.251468,31.945,57.0651,-0.184932,20.025,79.2953,-0.184932,11.8386,-136.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-584-js176-257_2018-04-16_11-25-49_10299100,0.861066,TRUE,0.0392366,-0.40411,36.6272,162.009,-0.400196,15.0937,108.021,-0.386497,28.5756,-16.9194,-0.345401,24.2709,137.476,-0.345401,17.6295,114.593,-0.294521,26.7027,158.204,-0.26908,35.1999,-16.1098,-0.231898,30.1855,177.648,-0.157534,20.0378,-19.0494,-0.116438,18.9727,173.684,-0.114481,24.0041,67.5611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-585-js249-400_2018-04-11_11-26-39_9999200,0.847085,TRUE,0.0828877,-0.456947,82.2118,-50.6163,-0.447162,45.8067,174.071,-0.408023,38.7193,-5.61317,-0.382583,36.4423,157.352,-0.349315,26.0718,2.11856,-0.286693,25.6973,158.563,-0.237769,16.5727,-0.94935,-0.15362,27.2471,163.6,-0.151663,30.5421,-46.6368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-585-js249-400_2018-04-13_11-27-28_10112200,0.879906,TRUE,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-585-js249-400_2018-04-16_11-28-04_10299200,0.896034,TRUE,0.0869026,-0.435421,23.198,-178.794,-0.433464,47.8431,-167.502,-0.413894,35.4709,23.4609,-0.406067,16.529,83.8449,-0.382583,36.4663,167.341,-0.345401,27.0643,19.5121,-0.282779,31.5375,166.954,-0.267123,27.8473,18.4858,-0.241683,22.5447,161.345,-0.0753425,28.0663,-149.678,-0.0714286,36.7007,4.92725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-586-js252-405_2018-04-11_11-28-52_9999300,0.883858,FALSE,0.0892934,-0.380626,50.1229,5.46496,-0.343444,37.62,-161.535,-0.31409,39.0611,-12.2639,-0.296477,28.1241,-151.468,-0.245597,24.4185,-7.81119,-0.161448,26.1421,-63.9219,-0.157534,27.5959,172.718,-0.055773,35.7857,47.1203,-0.055773,33.7866,144.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-586-js252-405_2018-04-13_11-29-43_10112300,0.87273,FALSE,0.109134,-0.38454,50.1939,-12.076,-0.345401,36.4004,-169.123,-0.329746,28.3411,-69.5508,-0.319961,37.1546,-24.4579,-0.300391,30.924,-154.237,-0.265166,26.231,-20.0444,-0.200587,22.9132,-126.373,-0.19863,23.0865,179.827,-0.139922,21.7568,-118.864,-0.132094,16.5764,-3.98966,-0.0322896,36.7652,61.0783,-0.0303327,41.8236,115.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-586-js252-405_2018-04-16_11-30-18_10299300,0.778682,FALSE,0.139329,-0.345401,20.0117,-99.9734,-0.319961,68.0162,20.7466,-0.306262,35.2548,-67.3164,-0.284736,18.3594,-54.3342,-0.26908,63.6071,20.8146,-0.231898,25.2525,-66.9958,-0.214286,49.2218,22.4512,-0.212329,51.0523,49.4667,-0.179061,55.2106,-26.7018,-0.0968689,42.1979,16.437,-0.0401174,25.243,40.3597,0.136008,117.174,37.8761,0.137965,117.399,41.1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-587-js104-1-150_2018-04-11_11-31-07_9999400,0.710466,TRUE,0.1455,-0.347358,69.9045,-26.1644,-0.31409,74.6491,-153.631,-0.284736,83.3121,-22.9241,-0.249511,47.5574,-156.29,-0.216243,45.9368,-4.0661,-0.175147,29.2419,-146.211,-0.124266,25.44,-23.1961,-0.055773,22.4471,-139.832,-0.055773,17.8132,66.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-587-js104-1-150_2018-04-13_11-31-57_10112400,0.59094,TRUE,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-587-js104-1-150_2018-04-16_11-32-32_10299400,0.522355,FALSE,0.24881,-0.351272,79.3313,29.8068,-0.308219,113.526,24.7183,-0.208415,59.7738,45.5593,-0.196673,80.9558,-79.7106,-0.179061,50.3281,-84.1313,-0.114481,33.2294,-82.7171,-0.104697,49.6043,71.3954,-0.0146771,21.7324,69.5226,0.0440313,26.1092,-146.101,0.0459883,37.4178,143.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-588-js168-240_2018-04-11_11-33-20_9999500,0.81687,FALSE,0.154809,-0.423679,56.238,38.5045,-0.423679,35.5091,89.2793,-0.363014,56.6746,23.293,-0.33953,54.5333,-175.017,-0.333659,65.6962,172.102,-0.333659,62.3969,157.281,-0.325832,55.637,20.9632,-0.298434,41.7193,-178.738,-0.263209,35.6154,8.89128,-0.200587,33.4139,68.8321,-0.14775,30.5021,20.0575,-0.145793,11.9619,-3.13022,-0.0949119,31.8797,151.785,-0.0949119,36.4218,-169.415,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-588-js168-240_2018-04-13_11-34-15_10112500,0.815672,FALSE,0.133389,-0.366928,34.466,24.8725,-0.351272,86.0583,146.695,-0.329746,31.4623,24.7012,-0.304305,69.4663,175.814,-0.284736,104.086,175.011,-0.284736,100.062,150.983,-0.274951,21.0671,26.5547,-0.247554,48.2024,172.374,-0.126223,31.2831,-76.1646,-0.124266,60.0683,-160.205,0.05773,62.8174,5.93669,0.05773,62.0528,17.5782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-588-js168-240_2018-04-16_11-34-46_10299500,0.727447,FALSE,0.390282,-0.349315,106.192,131.482,-0.345401,105.879,179.699,-0.310176,56.5632,32.1123,-0.278865,109.891,148.745,-0.278865,117.133,170.482,-0.271037,85.2081,172.715,-0.271037,47.8209,16.0113,-0.2182,105.768,122.44,-0.216243,91.344,168.975,-0.169276,74.9778,160.098,-0.167319,35.7945,-42.9299,-0.0636008,17.5704,158.527,0.0107632,66.5546,-99.134,0.0107632,62.5485,-1.82443,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-589-js49-3-78_2018-04-11_11-35-34_9999600,0.842133,TRUE,0.0989565,-0.390411,77.1628,-62.4591,-0.361057,79.4133,-143.43,-0.341487,60.0594,-16.0467,-0.310176,67.6904,-165.936,-0.284736,51.3617,-15.997,-0.247554,46.0223,-164.15,-0.208415,39.0811,-20.3718,-0.177104,9.5573,57.3502,-0.112524,25.695,-178.264,-0.112524,34.0523,20.9298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-589-js49-3-78_2018-04-13_11-36-29_10112600,0.830697,TRUE,0.11039,-0.396282,77.8991,43.4423,-0.366928,78.1107,-16.0002,-0.341487,62.0756,102.903,-0.312133,74.3447,-41.9937,-0.286693,57.089,111.958,-0.259295,51.766,-39.038,-0.22407,47.5807,109.575,-0.165362,30.6499,-34.4681,-0.0988258,33.7071,142.624,-0.0988258,14.5369,-71.9869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-589-js49-3-78_2018-04-16_11-37-04_10299600,0.848521,FALSE,0.115061,-0.386497,57.9456,-59.7552,-0.38454,74.4605,-96.3947,-0.343444,60.5792,28.5012,-0.329746,45.417,110.103,-0.312133,76.2389,-116.591,-0.28865,60.0025,35.2354,-0.263209,56.0402,-119.338,-0.231898,52.2061,36.3426,-0.190802,43.5964,-112.919,-0.130137,38.1152,43.4611,-0.0851272,33.2931,-155.54,-0.0831703,18.1869,95.5333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-590-js225-357_2018-04-11_11-37-47_9999700,0.773748,TRUE,0.0497003,-0.408023,31.6102,21.2351,-0.368885,32.8434,155.012,-0.33953,27.971,-5.41671,-0.306262,30.9269,157.337,-0.26908,27.5437,7.93287,-0.177104,28.4796,160.846,-0.136008,38.6738,148.632,-0.134051,15.5933,-67.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-590-js225-357_2018-04-13_11-38-43_10112700,0.772818,TRUE,0.0767463,-0.417808,25.739,70.8068,-0.38454,30.6106,-158.468,-0.33953,28.8577,35.1965,-0.31409,32.0326,-163.321,-0.26908,30.8563,45.7648,-0.220157,23.5062,-154.436,-0.124266,21.5357,-139.487,-0.124266,32.6731,-21.2648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-590-js225-357_2018-04-16_11-39-19_10299700,0.746494,TRUE,0.140315,-0.45499,81.1237,85.4648,-0.40998,11.179,130.818,-0.343444,49.1039,-13.5995,-0.312133,17.2052,128.716,-0.284736,23.2395,55.5285,-0.280822,51.1624,-10.3058,-0.229941,13.6296,128.04,-0.200587,41.6466,-31.9896,-0.100783,38.1178,-65.1874,0.155577,69.7722,-161.84,0.155577,71.2582,148.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-591-js43-70_2018-04-11_11-40-03_9999800,0.739,FALSE,0.0402009,-0.376712,41.6954,3.60333,-0.374755,106.338,174.255,-0.372798,20.3566,135.767,-0.351272,37.2473,-102.742,-0.349315,38.5833,160.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-591-js43-70_2018-04-13_11-40-58_10112800,0.751505,TRUE,0.0291579,-0.45499,15.096,-80.6648,-0.38454,82.2584,9.16815,-0.363014,63.0828,178.26,-0.3591,28.1874,-175.251,-0.3591,59.6699,-33.9596,-0.33953,28.5658,-10.1848,-0.296477,25.3993,111.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-591-js43-70_2018-04-16_11-41-34_10299800,0.706071,TRUE,0.0929498,-0.425636,65.1444,19.3833,-0.357143,58.9949,15.6534,-0.349315,31.3575,15.5049,-0.323875,106.101,-161.537,-0.321918,68.5094,-155.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-592-js131-2-190_2018-04-11_11-42-18_9999900,0.852005,FALSE,0.0568863,-0.355186,42.2744,-5.32485,-0.343444,47.7322,-179.83,-0.249511,39.7989,179.052,-0.216243,54.6702,-7.3992,-0.216243,30.8876,-7.226,-0.177104,22.0043,-6.63423,-0.177104,9.78956,159.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-592-js131-2-190_2018-04-13_11-43-13_10112900,0.871828,FALSE,0.048333,-0.355186,49.2368,-9.54667,-0.343444,40.4396,179.082,-0.296477,33.3899,8.17089,-0.245597,39.7544,176.592,-0.216243,63.2338,-15.7342,-0.216243,42.6336,-11.9754,-0.206458,41.2142,5.68817,-0.108611,5.50929,65.0382,-0.108611,9.5199,174.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-592-js131-2-190_2018-04-16_11-43-49_10299900,0.862906,TRUE,0.0807107,-0.355186,50.0962,17.8534,-0.345401,40.5225,-154.415,-0.333659,34.0861,22.6032,-0.257339,44.3054,-155.966,-0.214286,52.9099,21.9358,-0.141879,37.2182,-174.771,-0.0890411,4.78172,-113.59,-0.0890411,29.9337,36.5712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-593-js93-3-130_2018-04-11_11-44-31_10000000,0.90252,FALSE,0.0557987,-0.368885,36.6154,173.853,-0.361057,34.3092,-1.48512,-0.3591,25.408,39.4264,-0.276908,29.3718,-173.651,-0.276908,18.7465,-171.016,-0.202544,25.8799,-168.671,-0.200587,14.1166,6.06447,-0.182975,33.8535,8.21636,-0.182975,46.9943,-4.36111,-0.118395,31.6981,177.482,-0.118395,19.724,32.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-593-js93-3-130_2018-04-13_11-45-27_10113000,0.903877,FALSE,0.0705859,-0.366928,41.2497,-2.30854,-0.364971,32.2659,-176.329,-0.278865,22.6684,-169.28,-0.227984,46.3805,0.86897,-0.214286,30.1209,31.0859,-0.206458,23.6302,-152.15,-0.188845,12.1536,7.3718,-0.188845,40.8594,7.46256,-0.141879,12.3384,19.6546,-0.137965,7.33176,-66.8151,-0.0636008,27.0198,-165.566,-0.0616438,25.5319,68.4449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-593-js93-3-130_2018-04-16_11-46-03_10300000,0.893724,FALSE,0.0748005,-0.370842,41.1268,157.222,-0.364971,33.4685,-23.3883,-0.341487,50.2228,4.19984,-0.323875,33.6068,155.356,-0.280822,25.6285,-18.1742,-0.274951,15.9144,-15.6208,-0.22407,41.3248,173.777,-0.220157,16.5834,150.94,-0.188845,18.2238,-23.1591,-0.132094,25.645,177.282,-0.132094,22.2459,-149.612,-0.0772994,26.3961,-0.651072,-0.0127202,35.7462,-20.1198,-0.0127202,18.5229,-146.195,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-594-js60-89_2018-04-11_11-46-45_10000100,0.87647,TRUE,0.0488061,-0.382583,41.7644,-47.4858,-0.357143,40.0796,-171.164,-0.335616,42.1251,-15.0035,-0.319961,41.018,179.641,-0.263209,43.8227,-7.61649,-0.241683,40.3738,-176.907,-0.182975,21.2797,-13.9232,-0.0772994,25.848,140.955,-0.0753425,28.2052,42.9926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
